净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.54
2020-07-10,0.13
2020-07-13,2.18
2020-07-14,1.38
2020-07-15,0.58
2020-07-16,-3.11
2020-07-17,-2.35
2020-07-20,0.36
2020-07-21,0.72
2020-07-22,1.47
2020-07-23,1.61
2020-07-24,-2.9
2020-07-27,-2.43
2020-07-28,-1.58
2020-07-29,1.07
2020-07-30,0.67
2020-07-31,1.7
2020-08-03,3.19
2020-08-04,3.3
2020-08-05,3.44
2020-08-06,3.1
2020-08-07,2.09
2020-08-10,2.62
2020-08-11,1.69
2020-08-12,0.83
2020-08-13,0.65
2020-08-14,2.24
2020-08-17,4.73
2020-08-18,4.73
2020-08-19,3.16
2020-08-20,1.9
2020-08-21,2.76
2020-08-24,4.23
2020-08-25,4.46
2020-08-26,3.27
2020-08-27,3.81
2020-08-28,6.44
2020-08-31,5.85
2020-09-01,6.6
2020-09-02,6.76
2020-09-03,6.09
2020-09-04,5.09
2020-09-07,2.88
2020-09-08,3.48
2020-09-09,1.14
2020-09-10,1.39
2020-09-11,2.4
2020-09-14,2.99
2020-09-15,3.83
2020-09-16,3.28
2020-09-17,2.93
2020-09-18,5.23
2020-09-21,4.32
2020-09-22,3.24
2020-09-23,3.57
2020-09-24,1.72
2020-09-25,1.87
2020-09-28,2.35
2020-09-29,2.53
2020-09-30,2.44
2020-10-09,4.59
2020-10-12,7.7
2020-10-13,8.19
2020-10-14,7.64
2020-10-15,7.64
2020-10-16,7.57
2020-10-19,6.73
2020-10-20,7.71
2020-10-21,7.7
2020-10-22,7.32
2020-10-23,6.0
2020-10-26,5.47
2020-10-27,5.65
2020-10-28,6.64
2020-10-29,7.74
2020-10-30,5.98
2020-11-02,6.93
2020-11-03,8.08
2020-11-04,9.01
2020-11-05,10.64
2020-11-06,10.6
2020-11-09,12.63
2020-11-10,12.02
2020-11-11,11.02
2020-11-12,11.22
2020-11-13,10.11
2020-11-16,11.14
2020-11-17,10.86
2020-11-18,10.93
2020-11-19,11.88
2020-11-20,12.28
2020-11-23,13.79
2020-11-24,13.13
2020-11-25,11.69
2020-11-26,11.83
2020-11-27,13.22
2020-11-30,12.79
2020-12-01,15.12
2020-12-02,15.13
2020-12-03,14.8
2020-12-04,15.08
2020-12-07,14.33
2020-12-08,14.1
2020-12-09,12.76
2020-12-10,12.79
2020-12-11,11.73
2020-12-14,12.77
2020-12-15,13.08
2020-12-16,13.52
2020-12-17,14.93
2020-12-18,14.65
2020-12-21,15.76
2020-12-22,13.96
2020-12-23,14.98
2020-12-24,15.0
2020-12-25,16.03
2020-12-28,16.65
2020-12-29,15.88
2020-12-30,17.76
2020-12-31,20.13
2021-01-04,21.39
2021-01-05,23.55
2021-01-06,24.62
2021-01-07,27.19
2021-01-08,26.59
