净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.1
2020-07-10,-0.53
2020-07-13,1.66
2020-07-14,1.08
2020-07-15,0.23
2020-07-16,-4.39
2020-07-17,-3.23
2020-07-20,-0.09
2020-07-21,0.03
2020-07-22,0.68
2020-07-23,0.77
2020-07-24,-3.65
2020-07-27,-3.36
2020-07-28,-2.2
2020-07-29,0.26
2020-07-30,-0.26
2020-07-31,0.75
2020-08-03,2.23
2020-08-04,2.38
2020-08-05,2.25
2020-08-06,2.22
2020-08-07,1.2
2020-08-10,2.02
2020-08-11,1.26
2020-08-12,0.71
2020-08-13,0.49
2020-08-14,2.18
2020-08-17,4.26
2020-08-18,4.42
2020-08-19,3.0
2020-08-20,1.79
2020-08-21,2.81
2020-08-24,4.09
2020-08-25,4.43
2020-08-26,3.18
2020-08-27,3.74
2020-08-28,6.32
2020-08-31,5.65
2020-09-01,6.48
2020-09-02,6.41
2020-09-03,5.7
2020-09-04,4.58
2020-09-07,2.11
2020-09-08,2.95
2020-09-09,0.8
2020-09-10,1.14
2020-09-11,2.15
2020-09-14,2.78
2020-09-15,3.48
2020-09-16,2.77
2020-09-17,2.54
2020-09-18,4.83
2020-09-21,3.96
2020-09-22,3.01
2020-09-23,3.39
2020-09-24,1.57
2020-09-25,1.61
2020-09-28,2.21
2020-09-29,2.44
2020-09-30,2.26
2020-10-09,4.43
2020-10-12,7.2
2020-10-13,7.61
2020-10-14,6.77
2020-10-15,6.82
2020-10-16,6.68
2020-10-19,5.93
2020-10-20,6.7
2020-10-21,6.65
2020-10-22,6.24
2020-10-23,4.81
2020-10-26,4.06
2020-10-27,4.39
2020-10-28,5.17
2020-10-29,6.15
2020-10-30,4.56
2020-11-02,4.99
2020-11-03,6.2
2020-11-04,7.2
2020-11-05,8.76
2020-11-06,8.63
2020-11-09,10.73
2020-11-10,10.03
2020-11-11,8.89
2020-11-12,8.88
2020-11-13,7.65
2020-11-16,8.86
2020-11-17,8.93
2020-11-18,8.92
2020-11-19,9.8
2020-11-20,10.12
2020-11-23,11.56
2020-11-24,10.89
2020-11-25,9.41
2020-11-26,9.64
2020-11-27,11.11
2020-11-30,10.58
2020-12-01,12.77
2020-12-02,12.89
2020-12-03,12.68
2020-12-04,12.99
2020-12-07,12.1
2020-12-08,11.86
2020-12-09,10.56
2020-12-10,10.76
2020-12-11,9.62
2020-12-14,10.57
2020-12-15,10.99
2020-12-16,11.41
2020-12-17,12.92
2020-12-18,12.59
2020-12-21,13.52
2020-12-22,11.85
2020-12-23,12.94
2020-12-24,13.01
2020-12-25,13.97
2020-12-28,14.81
2020-12-29,14.2
2020-12-30,15.97
2020-12-31,18.37
2021-01-04,19.63
2021-01-05,21.39
2021-01-06,22.55
2021-01-07,25.29
2021-01-08,24.86
