净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.44
2020-07-10,-0.17
2020-07-13,1.99
2020-07-14,1.07
2020-07-15,0.12
2020-07-16,-3.36
2020-07-17,-2.84
2020-07-20,-0.02
2020-07-21,0.23
2020-07-22,0.84
2020-07-23,0.87
2020-07-24,-3.39
2020-07-27,-2.93
2020-07-28,-2.11
2020-07-29,0.17
2020-07-30,-0.3
2020-07-31,0.55
2020-08-03,2.14
2020-08-04,2.23
2020-08-05,2.25
2020-08-06,1.97
2020-08-07,0.85
2020-08-10,1.24
2020-08-11,0.35
2020-08-12,-0.32
2020-08-13,-0.49
2020-08-14,0.99
2020-08-17,3.3
2020-08-18,3.34
2020-08-19,1.84
2020-08-20,0.59
2020-08-21,1.44
2020-08-24,2.49
2020-08-25,2.63
2020-08-26,1.45
2020-08-27,1.97
2020-08-28,4.39
2020-08-31,3.8
2020-09-01,4.36
2020-09-02,4.41
2020-09-03,3.86
2020-09-04,2.89
2020-09-07,0.79
2020-09-08,1.3
2020-09-09,-0.95
2020-09-10,-0.98
2020-09-11,-0.05
2020-09-14,0.44
2020-09-15,1.21
2020-09-16,0.64
2020-09-17,0.19
2020-09-18,2.35
2020-09-21,1.42
2020-09-22,0.3
2020-09-23,0.65
2020-09-24,-1.17
2020-09-25,-1.03
2020-09-28,-0.71
2020-09-29,-0.51
2020-09-30,-0.61
2020-10-09,1.31
2020-10-12,4.22
2020-10-13,4.56
2020-10-14,3.89
2020-10-15,3.81
2020-10-16,3.67
2020-10-19,2.92
2020-10-20,3.7
2020-10-21,3.69
2020-10-22,3.37
2020-10-23,2.16
2020-10-26,1.59
2020-10-27,1.76
2020-10-28,2.55
2020-10-29,3.31
2020-10-30,1.69
2020-11-02,2.22
2020-11-03,3.39
2020-11-04,4.14
2020-11-05,5.65
2020-11-06,5.66
2020-11-09,7.67
2020-11-10,7.09
2020-11-11,6.08
2020-11-12,6.2
2020-11-13,5.12
2020-11-16,6.11
2020-11-17,5.9
2020-11-18,5.84
2020-11-19,6.59
2020-11-20,6.91
2020-11-23,8.19
2020-11-24,7.58
2020-11-25,6.25
2020-11-26,6.42
2020-11-27,7.71
2020-11-30,7.29
2020-12-01,9.5
2020-12-02,9.5
2020-12-03,9.29
2020-12-04,9.48
2020-12-07,8.58
2020-12-08,8.32
2020-12-09,6.91
2020-12-10,6.86
2020-12-11,5.73
2020-12-14,6.66
2020-12-15,6.88
2020-12-16,7.12
2020-12-17,8.45
2020-12-18,8.08
2020-12-21,9.05
2020-12-22,7.33
2020-12-23,8.23
2020-12-24,8.08
2020-12-25,8.95
2020-12-28,9.41
2020-12-29,8.97
2020-12-30,10.44
2020-12-31,12.47
2021-01-04,13.64
2021-01-05,15.75
2021-01-06,16.78
2021-01-07,18.81
2021-01-08,18.42
