净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.74
2020-07-10,0.55
2020-07-13,2.89
2020-07-14,2.36
2020-07-15,0.74
2020-07-16,-2.56
2020-07-17,-1.86
2020-07-20,1.22
2020-07-21,1.33
2020-07-22,1.89
2020-07-23,1.62
2020-07-24,-2.72
2020-07-27,-2.8
2020-07-28,-1.69
2020-07-29,0.39
2020-07-30,-0.06
2020-07-31,0.8
2020-08-03,2.31
2020-08-04,2.9
2020-08-05,3.11
2020-08-06,3.1
2020-08-07,1.88
2020-08-10,2.91
2020-08-11,1.87
2020-08-12,1.38
2020-08-13,1.2
2020-08-14,2.76
2020-08-17,5.22
2020-08-18,5.23
2020-08-19,3.82
2020-08-20,2.9
2020-08-21,3.64
2020-08-24,5.12
2020-08-25,5.31
2020-08-26,4.11
2020-08-27,4.51
2020-08-28,6.81
2020-08-31,6.21
2020-09-01,7.02
2020-09-02,6.86
2020-09-03,6.24
2020-09-04,5.2
2020-09-07,2.97
2020-09-08,3.52
2020-09-09,1.17
2020-09-10,1.13
2020-09-11,1.92
2020-09-14,2.48
2020-09-15,3.3
2020-09-16,2.8
2020-09-17,2.49
2020-09-18,4.88
2020-09-21,4.0
2020-09-22,3.22
2020-09-23,3.5
2020-09-24,1.83
2020-09-25,2.0
2020-09-28,2.21
2020-09-29,2.32
2020-09-30,2.22
2020-10-09,4.15
2020-10-12,7.2
2020-10-13,7.47
2020-10-14,6.93
2020-10-15,6.49
2020-10-16,6.44
2020-10-19,5.61
2020-10-20,6.28
2020-10-21,5.99
2020-10-22,5.44
2020-10-23,4.1
2020-10-26,3.23
2020-10-27,3.27
2020-10-28,3.77
2020-10-29,4.42
2020-10-30,2.7
2020-11-02,3.15
2020-11-03,4.38
2020-11-04,4.9
2020-11-05,6.4
2020-11-06,6.28
2020-11-09,7.98
2020-11-10,7.31
2020-11-11,6.16
2020-11-12,6.16
2020-11-13,4.97
2020-11-16,5.83
2020-11-17,5.73
2020-11-18,6.0
2020-11-19,6.58
2020-11-20,6.86
2020-11-23,8.41
2020-11-24,7.97
2020-11-25,6.52
2020-11-26,6.84
2020-11-27,7.69
2020-11-30,7.37
2020-12-01,9.57
2020-12-02,9.44
2020-12-03,9.44
2020-12-04,9.83
2020-12-07,9.03
2020-12-08,8.74
2020-12-09,7.36
2020-12-10,7.12
2020-12-11,5.96
2020-12-14,6.73
2020-12-15,6.78
2020-12-16,7.01
2020-12-17,8.38
2020-12-18,7.86
2020-12-21,8.78
2020-12-22,7.17
2020-12-23,7.72
2020-12-24,7.35
2020-12-25,8.31
2020-12-28,8.71
2020-12-29,8.25
2020-12-30,9.93
2020-12-31,11.83
2021-01-04,12.52
2021-01-05,14.01
2021-01-06,14.89
2021-01-07,16.62
2021-01-08,15.99
