净值日期,累计收益率
2020-07-08,0.0
2020-07-09,0.48
2020-07-10,-1.85
2020-07-13,-0.83
2020-07-14,-1.62
2020-07-15,-3.24
2020-07-16,-3.36
2020-07-17,-3.44
2020-07-20,-0.55
2020-07-21,-1.09
2020-07-22,-1.1
2020-07-23,-1.86
2020-07-24,-4.08
2020-07-27,-4.09
2020-07-28,-3.84
2020-07-29,-2.75
2020-07-30,-3.15
2020-07-31,-2.96
2020-08-03,-1.94
2020-08-04,-0.87
2020-08-05,-1.94
2020-08-06,-1.74
2020-08-07,-2.32
2020-08-10,-1.13
2020-08-11,-1.48
2020-08-12,-1.05
2020-08-13,-0.79
2020-08-14,0.16
2020-08-17,2.09
2020-08-18,1.56
2020-08-19,1.41
2020-08-20,0.59
2020-08-21,0.92
2020-08-24,0.59
2020-08-25,0.04
2020-08-26,-0.61
2020-08-27,-0.59
2020-08-28,0.7
2020-08-31,0.75
2020-09-01,0.95
2020-09-02,0.3
2020-09-03,0.35
2020-09-04,-0.16
2020-09-07,-0.86
2020-09-08,0.45
2020-09-09,-0.27
2020-09-10,-0.7
2020-09-11,-0.94
2020-09-14,-0.68
2020-09-15,-0.6
2020-09-16,-0.24
2020-09-17,-0.55
2020-09-18,1.19
2020-09-21,0.47
2020-09-22,-0.75
2020-09-23,-1.09
2020-09-24,-2.45
2020-09-25,-2.75
2020-09-28,-2.42
2020-09-29,-2.84
2020-09-30,-3.16
2020-10-09,-2.56
2020-10-12,-0.97
2020-10-13,-1.21
2020-10-14,-1.7
2020-10-15,-1.37
2020-10-16,-0.65
2020-10-19,-0.92
2020-10-20,-1.2
2020-10-21,-0.51
2020-10-22,-0.82
2020-10-23,-0.67
2020-10-26,-1.28
2020-10-27,-1.78
2020-10-28,-2.1
2020-10-29,-2.29
2020-10-30,-2.8
2020-11-02,-2.35
2020-11-03,-1.48
2020-11-04,-0.99
2020-11-05,-0.07
2020-11-06,0.43
2020-11-09,1.36
2020-11-10,1.13
2020-11-11,1.89
2020-11-12,1.25
2020-11-13,0.1
2020-11-16,1.22
2020-11-17,1.51
2020-11-18,2.24
2020-11-19,2.45
2020-11-20,2.44
2020-11-23,3.99
2020-11-24,3.59
2020-11-25,2.92
2020-11-26,3.71
2020-11-27,5.06
2020-11-30,4.47
2020-12-01,5.75
2020-12-02,5.63
2020-12-03,4.86
2020-12-04,3.96
2020-12-07,2.32
2020-12-08,1.8
2020-12-09,1.24
2020-12-10,1.06
2020-12-11,0.25
2020-12-14,0.04
2020-12-15,-0.39
2020-12-16,-0.47
2020-12-17,0.48
2020-12-18,0.69
2020-12-21,0.23
2020-12-22,-1.44
2020-12-23,-1.24
2020-12-24,-1.51
2020-12-25,-0.64
2020-12-28,-0.91
2020-12-29,-1.12
2020-12-30,-0.98
2020-12-31,-0.24
2021-01-04,-0.45
2021-01-05,-0.61
2021-01-06,0.52
2021-01-07,1.04
2021-01-08,1.32
