净值日期,累计收益率
2020-07-08,0.0
2020-07-09,0.26
2020-07-10,-2.53
2020-07-13,-1.68
2020-07-14,-2.67
2020-07-15,-3.97
2020-07-16,-4.64
2020-07-17,-4.61
2020-07-20,-1.01
2020-07-21,-1.7
2020-07-22,-1.67
2020-07-23,-2.7
2020-07-24,-5.59
2020-07-27,-5.94
2020-07-28,-5.56
2020-07-29,-4.21
2020-07-30,-4.97
2020-07-31,-4.72
2020-08-03,-3.52
2020-08-04,-2.17
2020-08-05,-3.01
2020-08-06,-2.43
2020-08-07,-3.33
2020-08-10,-2.4
2020-08-11,-2.85
2020-08-12,-2.55
2020-08-13,-2.68
2020-08-14,-1.4
2020-08-17,1.11
2020-08-18,0.35
2020-08-19,-0.55
2020-08-20,-1.49
2020-08-21,-1.12
2020-08-24,-1.35
2020-08-25,-1.6
2020-08-26,-2.67
2020-08-27,-2.62
2020-08-28,-1.03
2020-08-31,-1.73
2020-09-01,-1.57
2020-09-02,-1.85
2020-09-03,-1.9
2020-09-04,-2.15
2020-09-07,-2.9
2020-09-08,-1.53
2020-09-09,-2.65
2020-09-10,-2.77
2020-09-11,-2.81
2020-09-14,-2.36
2020-09-15,-1.82
2020-09-16,-1.43
2020-09-17,-1.43
2020-09-18,0.87
2020-09-21,-0.02
2020-09-22,-1.53
2020-09-23,-2.0
2020-09-24,-3.54
2020-09-25,-3.92
2020-09-28,-3.51
2020-09-29,-4.05
2020-09-30,-4.51
2020-10-09,-3.47
2020-10-12,-0.99
2020-10-13,-1.02
2020-10-14,-1.4
2020-10-15,-1.07
2020-10-16,-0.45
2020-10-19,-0.6
2020-10-20,-0.74
2020-10-21,0.07
2020-10-22,-0.15
2020-10-23,0.03
2020-10-26,-0.95
2020-10-27,-1.44
2020-10-28,-1.77
2020-10-29,-1.51
2020-10-30,-2.46
2020-11-02,-2.1
2020-11-03,-0.88
2020-11-04,0.18
2020-11-05,1.43
2020-11-06,1.75
2020-11-09,2.98
2020-11-10,2.87
2020-11-11,3.3
2020-11-12,2.67
2020-11-13,1.25
2020-11-16,2.37
2020-11-17,3.19
2020-11-18,4.29
2020-11-19,4.5
2020-11-20,4.5
2020-11-23,6.01
2020-11-24,5.35
2020-11-25,4.8
2020-11-26,5.44
2020-11-27,7.14
2020-11-30,6.46
2020-12-01,8.5
2020-12-02,8.64
2020-12-03,7.82
2020-12-04,6.86
2020-12-07,5.03
2020-12-08,4.41
2020-12-09,3.65
2020-12-10,3.32
2020-12-11,2.24
2020-12-14,2.81
2020-12-15,2.34
2020-12-16,2.35
2020-12-17,3.38
2020-12-18,2.92
2020-12-21,2.72
2020-12-22,0.52
2020-12-23,1.06
2020-12-24,1.05
2020-12-25,1.48
2020-12-28,1.84
2020-12-29,1.71
2020-12-30,2.19
2020-12-31,3.35
2021-01-04,2.77
2021-01-05,2.65
2021-01-06,4.28
2021-01-07,5.44
2021-01-08,6.37
