净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.32
2020-07-10,-0.31
2020-07-13,1.78
2020-07-14,0.79
2020-07-15,-0.27
2020-07-16,-4.88
2020-07-17,-4.25
2020-07-20,-1.53
2020-07-21,-1.31
2020-07-22,-0.78
2020-07-23,-0.77
2020-07-24,-4.9
2020-07-27,-4.48
2020-07-28,-3.72
2020-07-29,-1.54
2020-07-30,-1.98
2020-07-31,-1.21
2020-08-03,0.33
2020-08-04,0.42
2020-08-05,0.38
2020-08-06,0.08
2020-08-07,-1.0
2020-08-10,-0.64
2020-08-11,-1.47
2020-08-12,-2.13
2020-08-13,-2.35
2020-08-14,-0.93
2020-08-17,1.29
2020-08-18,1.31
2020-08-19,-0.13
2020-08-20,-1.34
2020-08-21,-0.55
2020-08-24,0.27
2020-08-25,0.43
2020-08-26,-0.71
2020-08-27,-0.23
2020-08-28,2.05
2020-08-31,1.53
2020-09-01,2.03
2020-09-02,2.07
2020-09-03,1.54
2020-09-04,0.63
2020-09-07,-1.38
2020-09-08,-0.88
2020-09-09,-3.02
2020-09-10,-3.06
2020-09-11,-2.19
2020-09-14,-1.67
2020-09-15,-0.93
2020-09-16,-1.5
2020-09-17,-1.96
2020-09-18,0.12
2020-09-21,-0.77
2020-09-22,-1.87
2020-09-23,-1.58
2020-09-24,-3.36
2020-09-25,-3.23
2020-09-28,-2.91
2020-09-29,-2.71
2020-09-30,-2.83
2020-10-09,-0.95
2020-10-12,1.85
2020-10-13,2.16
2020-10-14,1.53
2020-10-15,1.37
2020-10-16,1.24
2020-10-19,0.55
2020-10-20,1.3
2020-10-21,1.3
2020-10-22,1.0
2020-10-23,-0.12
2020-10-26,-0.72
2020-10-27,-0.57
2020-10-28,0.18
2020-10-29,0.94
2020-10-30,-0.63
2020-11-02,-0.16
2020-11-03,0.99
2020-11-04,1.71
2020-11-05,3.15
2020-11-06,3.14
2020-11-09,5.09
2020-11-10,4.56
2020-11-11,3.61
2020-11-12,3.67
2020-11-13,2.61
2020-11-16,3.57
2020-11-17,3.39
2020-11-18,3.34
2020-11-19,4.08
2020-11-20,4.35
2020-11-23,5.61
2020-11-24,4.99
2020-11-25,3.74
2020-11-26,3.91
2020-11-27,5.12
2020-11-30,4.73
2020-12-01,6.8
2020-12-02,6.82
2020-12-03,6.63
2020-12-04,6.83
2020-12-07,6.0
2020-12-08,5.78
2020-12-09,4.5
2020-12-10,4.43
2020-12-11,3.4
2020-12-14,4.24
2020-12-15,4.45
2020-12-16,4.69
2020-12-17,5.96
2020-12-18,5.65
2020-12-21,6.56
2020-12-22,4.95
2020-12-23,5.79
2020-12-24,5.61
2020-12-25,6.47
2020-12-28,6.92
2020-12-29,6.46
2020-12-30,7.92
2020-12-31,9.88
2021-01-04,11.01
2021-01-05,12.99
2021-01-06,13.96
2021-01-07,15.85
2021-01-08,15.5
