净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.35
2020-07-10,-0.24
2020-07-13,1.61
2020-07-14,0.71
2020-07-15,-0.4
2020-07-16,-4.93
2020-07-17,-4.13
2020-07-20,-1.68
2020-07-21,-1.39
2020-07-22,-0.91
2020-07-23,-0.96
2020-07-24,-5.14
2020-07-27,-4.8
2020-07-28,-3.96
2020-07-29,-1.65
2020-07-30,-2.3
2020-07-31,-1.47
2020-08-03,-0.17
2020-08-04,0.03
2020-08-05,-0.1
2020-08-06,-0.55
2020-08-07,-1.74
2020-08-10,-1.32
2020-08-11,-2.15
2020-08-12,-2.64
2020-08-13,-3.0
2020-08-14,-1.47
2020-08-17,0.69
2020-08-18,0.66
2020-08-19,-0.93
2020-08-20,-2.03
2020-08-21,-1.09
2020-08-24,-0.22
2020-08-25,0.1
2020-08-26,-1.12
2020-08-27,-0.66
2020-08-28,1.66
2020-08-31,0.93
2020-09-01,1.41
2020-09-02,1.55
2020-09-03,1.04
2020-09-04,0.1
2020-09-07,-1.97
2020-09-08,-1.51
2020-09-09,-3.71
2020-09-10,-3.58
2020-09-11,-2.58
2020-09-14,-2.09
2020-09-15,-1.4
2020-09-16,-2.0
2020-09-17,-2.58
2020-09-18,-0.48
2020-09-21,-1.56
2020-09-22,-2.62
2020-09-23,-2.31
2020-09-24,-3.99
2020-09-25,-3.85
2020-09-28,-3.51
2020-09-29,-3.32
2020-09-30,-3.36
2020-10-09,-1.59
2020-10-12,1.31
2020-10-13,1.58
2020-10-14,0.95
2020-10-15,0.93
2020-10-16,0.79
2020-10-19,0.13
2020-10-20,0.89
2020-10-21,0.93
2020-10-22,0.64
2020-10-23,-0.57
2020-10-26,-1.07
2020-10-27,-0.8
2020-10-28,0.01
2020-10-29,0.73
2020-10-30,-0.71
2020-11-02,-0.13
2020-11-03,0.84
2020-11-04,1.56
2020-11-05,2.95
2020-11-06,2.98
2020-11-09,4.92
2020-11-10,4.41
2020-11-11,3.41
2020-11-12,3.48
2020-11-13,2.28
2020-11-16,3.08
2020-11-17,2.9
2020-11-18,2.91
2020-11-19,3.76
2020-11-20,3.88
2020-11-23,5.02
2020-11-24,4.35
2020-11-25,3.2
2020-11-26,3.4
2020-11-27,4.64
2020-11-30,4.18
2020-12-01,6.29
2020-12-02,6.29
2020-12-03,6.21
2020-12-04,6.51
2020-12-07,5.65
2020-12-08,5.34
2020-12-09,4.17
2020-12-10,4.16
2020-12-11,3.16
2020-12-14,4.01
2020-12-15,4.12
2020-12-16,4.4
2020-12-17,5.63
2020-12-18,5.24
2020-12-21,5.97
2020-12-22,4.47
2020-12-23,5.27
2020-12-24,5.27
2020-12-25,5.93
2020-12-28,6.38
2020-12-29,6.01
2020-12-30,7.45
2020-12-31,9.32
2021-01-04,10.22
2021-01-05,12.26
2021-01-06,13.4
2021-01-07,15.43
2021-01-08,14.96
