净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.54
2020-07-10,0.06
2020-07-13,2.26
2020-07-14,1.76
2020-07-15,0.99
2020-07-16,-3.8
2020-07-17,-2.97
2020-07-20,-0.39
2020-07-21,0.06
2020-07-22,0.61
2020-07-23,0.44
2020-07-24,-3.91
2020-07-27,-3.8
2020-07-28,-2.7
2020-07-29,-0.5
2020-07-30,-1.1
2020-07-31,-0.28
2020-08-03,1.1
2020-08-04,1.43
2020-08-05,1.65
2020-08-06,1.38
2020-08-07,0.0
2020-08-10,0.66
2020-08-11,-0.22
2020-08-12,-1.05
2020-08-13,-1.32
2020-08-14,0.39
2020-08-17,2.48
2020-08-18,2.7
2020-08-19,0.99
2020-08-20,-0.17
2020-08-21,0.88
2020-08-24,1.87
2020-08-25,2.09
2020-08-26,0.72
2020-08-27,1.43
2020-08-28,4.02
2020-08-31,3.25
2020-09-01,3.85
2020-09-02,3.74
2020-09-03,2.97
2020-09-04,1.87
2020-09-07,-0.77
2020-09-08,-0.22
2020-09-09,-2.59
2020-09-10,-2.59
2020-09-11,-1.76
2020-09-14,-1.38
2020-09-15,-0.5
2020-09-16,-1.21
2020-09-17,-1.49
2020-09-18,0.66
2020-09-21,-0.39
2020-09-22,-1.49
2020-09-23,-1.1
2020-09-24,-2.81
2020-09-25,-2.7
2020-09-28,-2.48
2020-09-29,-2.2
2020-09-30,-2.31
2020-10-09,-0.5
2020-10-12,2.42
2020-10-13,2.86
2020-10-14,2.2
2020-10-15,2.04
2020-10-16,1.87
2020-10-19,0.88
2020-10-20,1.76
2020-10-21,1.6
2020-10-22,1.05
2020-10-23,-0.66
2020-10-26,-1.38
2020-10-27,-0.88
2020-10-28,-0.06
2020-10-29,0.61
2020-10-30,-1.16
2020-11-02,-0.94
2020-11-03,0.28
2020-11-04,0.94
2020-11-05,2.2
2020-11-06,1.76
2020-11-09,3.85
2020-11-10,2.97
2020-11-11,2.04
2020-11-12,2.15
2020-11-13,1.05
2020-11-16,1.93
2020-11-17,1.87
2020-11-18,2.04
2020-11-19,2.97
2020-11-20,3.36
2020-11-23,4.51
2020-11-24,3.8
2020-11-25,2.37
2020-11-26,2.59
2020-11-27,3.69
2020-11-30,3.41
2020-12-01,5.78
2020-12-02,5.56
2020-12-03,5.5
2020-12-04,5.78
2020-12-07,4.95
2020-12-08,4.9
2020-12-09,3.69
2020-12-10,3.58
2020-12-11,2.48
2020-12-14,3.36
2020-12-15,3.74
2020-12-16,4.07
2020-12-17,5.34
2020-12-18,4.79
2020-12-21,5.83
2020-12-22,4.02
2020-12-23,4.79
2020-12-24,4.62
2020-12-25,5.61
2020-12-28,6.22
2020-12-29,5.78
2020-12-30,7.26
2020-12-31,9.3
2021-01-04,10.07
2021-01-05,11.72
2021-01-06,12.88
2021-01-07,15.13
2021-01-08,14.58
