净值日期,累计收益率
2020-07-08,0.0
2020-07-09,2.14
2020-07-10,1.04
2020-07-13,3.27
2020-07-14,2.65
2020-07-15,1.95
2020-07-16,0.54
2020-07-17,1.18
2020-07-20,4.78
2020-07-21,4.84
2020-07-22,5.87
2020-07-23,5.75
2020-07-24,1.24
2020-07-27,1.75
2020-07-28,2.7
2020-07-29,5.44
2020-07-30,5.31
2020-07-31,6.25
2020-08-03,7.73
2020-08-04,7.84
2020-08-05,7.82
2020-08-06,7.71
2020-08-07,6.59
2020-08-10,7.27
2020-08-11,6.41
2020-08-12,6.04
2020-08-13,5.8
2020-08-14,7.32
2020-08-17,9.83
2020-08-18,9.97
2020-08-19,8.63
2020-08-20,7.34
2020-08-21,8.17
2020-08-24,8.9
2020-08-25,9.01
2020-08-26,7.87
2020-08-27,8.38
2020-08-28,10.95
2020-08-31,10.35
2020-09-01,10.7
2020-09-02,10.53
2020-09-03,10.14
2020-09-04,9.02
2020-09-07,6.72
2020-09-08,7.33
2020-09-09,4.68
2020-09-10,4.36
2020-09-11,5.06
2020-09-14,5.53
2020-09-15,6.46
2020-09-16,5.91
2020-09-17,5.46
2020-09-18,7.79
2020-09-21,7.04
2020-09-22,5.79
2020-09-23,5.9
2020-09-24,3.96
2020-09-25,4.04
2020-09-28,4.22
2020-09-29,4.58
2020-09-30,4.28
2020-10-09,6.29
2020-10-12,8.85
2020-10-13,9.2
2020-10-14,8.72
2020-10-15,8.44
2020-10-16,8.58
2020-10-19,7.67
2020-10-20,8.21
2020-10-21,8.06
2020-10-22,7.72
2020-10-23,6.43
2020-10-26,6.05
2020-10-27,6.05
2020-10-28,6.49
2020-10-29,7.42
2020-10-30,5.35
2020-11-02,5.49
2020-11-03,6.77
2020-11-04,7.21
2020-11-05,8.5
2020-11-06,8.32
2020-11-09,10.56
2020-11-10,9.65
2020-11-11,8.9
2020-11-12,9.04
2020-11-13,7.94
2020-11-16,9.54
2020-11-17,9.42
2020-11-18,9.93
2020-11-19,10.58
2020-11-20,10.93
2020-11-23,12.28
2020-11-24,12.1
2020-11-25,10.46
2020-11-26,10.64
2020-11-27,11.97
2020-11-30,11.53
2020-12-01,13.59
2020-12-02,13.7
2020-12-03,13.58
2020-12-04,13.63
2020-12-07,12.87
2020-12-08,12.6
2020-12-09,10.79
2020-12-10,10.92
2020-12-11,9.81
2020-12-14,10.51
2020-12-15,10.68
2020-12-16,10.98
2020-12-17,12.74
2020-12-18,12.3
2020-12-21,13.39
2020-12-22,11.62
2020-12-23,12.13
2020-12-24,11.68
2020-12-25,12.61
2020-12-28,13.22
2020-12-29,12.78
2020-12-30,14.32
2020-12-31,16.33
2021-01-04,17.56
2021-01-05,19.85
2021-01-06,21.14
2021-01-07,22.7
2021-01-08,22.38
