净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.82
2020-07-10,0.61
2020-07-13,2.9
2020-07-14,2.36
2020-07-15,1.18
2020-07-16,-2.49
2020-07-17,-1.76
2020-07-20,0.98
2020-07-21,1.23
2020-07-22,1.92
2020-07-23,1.98
2020-07-24,-2.48
2020-07-27,-2.24
2020-07-28,-1.18
2020-07-29,1.21
2020-07-30,0.56
2020-07-31,1.43
2020-08-03,2.96
2020-08-04,3.19
2020-08-05,3.28
2020-08-06,2.94
2020-08-07,1.62
2020-08-10,2.14
2020-08-11,1.2
2020-08-12,0.36
2020-08-13,0.32
2020-08-14,2.05
2020-08-17,4.44
2020-08-18,4.69
2020-08-19,3.02
2020-08-20,1.98
2020-08-21,3.11
2020-08-24,3.82
2020-08-25,4.09
2020-08-26,2.57
2020-08-27,3.2
2020-08-28,5.47
2020-08-31,5.02
2020-09-01,5.72
2020-09-02,5.68
2020-09-03,4.9
2020-09-04,3.73
2020-09-07,1.21
2020-09-08,1.73
2020-09-09,-0.77
2020-09-10,-0.63
2020-09-11,0.32
2020-09-14,1.16
2020-09-15,2.16
2020-09-16,1.39
2020-09-17,0.99
2020-09-18,3.04
2020-09-21,2.21
2020-09-22,1.51
2020-09-23,2.08
2020-09-24,0.22
2020-09-25,0.51
2020-09-28,0.74
2020-09-29,1.09
2020-09-30,1.15
2020-10-09,3.09
2020-10-12,6.0
2020-10-13,6.43
2020-10-14,5.89
2020-10-15,5.77
2020-10-16,5.77
2020-10-19,4.82
2020-10-20,5.48
2020-10-21,5.38
2020-10-22,4.78
2020-10-23,3.34
2020-10-26,2.86
2020-10-27,3.12
2020-10-28,3.87
2020-10-29,4.49
2020-10-30,2.47
2020-11-02,3.18
2020-11-03,4.22
2020-11-04,4.71
2020-11-05,6.3
2020-11-06,6.22
2020-11-09,8.18
2020-11-10,7.21
2020-11-11,6.34
2020-11-12,6.44
2020-11-13,5.38
2020-11-16,6.13
2020-11-17,5.86
2020-11-18,5.68
2020-11-19,6.66
2020-11-20,7.09
2020-11-23,8.36
2020-11-24,7.69
2020-11-25,6.53
2020-11-26,6.63
2020-11-27,7.93
2020-11-30,7.31
2020-12-01,9.63
2020-12-02,9.6
2020-12-03,9.61
2020-12-04,9.89
2020-12-07,9.2
2020-12-08,8.99
2020-12-09,7.8
2020-12-10,7.98
2020-12-11,7.09
2020-12-14,7.83
2020-12-15,8.04
2020-12-16,8.45
2020-12-17,9.89
2020-12-18,9.54
2020-12-21,10.66
2020-12-22,9.12
2020-12-23,9.95
2020-12-24,9.81
2020-12-25,10.56
2020-12-28,11.21
2020-12-29,10.56
2020-12-30,12.17
2020-12-31,14.26
2021-01-04,15.01
2021-01-05,16.78
2021-01-06,17.91
2021-01-07,19.69
2021-01-08,19.22
