净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.54
2020-07-10,0.18
2020-07-13,2.36
2020-07-14,1.18
2020-07-15,0.58
2020-07-16,-3.8
2020-07-17,-2.7
2020-07-20,-0.26
2020-07-21,0.11
2020-07-22,0.44
2020-07-23,0.29
2020-07-24,-3.73
2020-07-27,-3.28
2020-07-28,-2.19
2020-07-29,-0.47
2020-07-30,-1.05
2020-07-31,-0.56
2020-08-03,0.5
2020-08-04,0.78
2020-08-05,0.75
2020-08-06,0.44
2020-08-07,-0.42
2020-08-10,0.2
2020-08-11,-0.74
2020-08-12,-1.85
2020-08-13,-2.04
2020-08-14,-0.38
2020-08-17,1.5
2020-08-18,1.78
2020-08-19,0.35
2020-08-20,-0.84
2020-08-21,0.17
2020-08-24,1.79
2020-08-25,2.06
2020-08-26,0.82
2020-08-27,1.3
2020-08-28,3.7
2020-08-31,3.07
2020-09-01,3.71
2020-09-02,3.68
2020-09-03,3.54
2020-09-04,3.38
2020-09-07,3.12
2020-09-08,3.17
2020-09-09,2.79
2020-09-10,2.71
2020-09-11,3.37
2020-09-14,3.95
2020-09-15,4.82
2020-09-16,4.19
2020-09-17,3.72
2020-09-18,5.88
2020-09-21,4.78
2020-09-22,3.8
2020-09-23,3.99
2020-09-24,2.27
2020-09-25,2.36
2020-09-28,2.73
2020-09-29,2.82
2020-09-30,2.76
2020-10-09,4.96
2020-10-12,7.8
2020-10-13,8.2
2020-10-14,7.66
2020-10-15,7.4
2020-10-16,7.21
2020-10-19,6.28
2020-10-20,7.28
2020-10-21,7.18
2020-10-22,6.8
2020-10-23,5.19
2020-10-26,4.82
2020-10-27,5.06
2020-10-28,5.97
2020-10-29,6.91
2020-10-30,4.98
2020-11-02,5.48
2020-11-03,6.4
2020-11-04,7.47
2020-11-05,8.89
2020-11-06,8.52
2020-11-09,10.39
2020-11-10,9.75
2020-11-11,8.81
2020-11-12,8.99
2020-11-13,7.68
2020-11-16,8.58
2020-11-17,8.31
2020-11-18,8.29
2020-11-19,9.27
2020-11-20,9.57
2020-11-23,11.02
2020-11-24,10.06
2020-11-25,8.59
2020-11-26,8.79
2020-11-27,10.05
2020-11-30,9.62
2020-12-01,11.72
2020-12-02,11.84
2020-12-03,11.46
2020-12-04,11.74
2020-12-07,10.89
2020-12-08,10.7
2020-12-09,9.56
2020-12-10,9.54
2020-12-11,8.47
2020-12-14,9.38
2020-12-15,9.54
2020-12-16,10.0
2020-12-17,11.24
2020-12-18,11.0
2020-12-21,12.3
2020-12-22,10.75
2020-12-23,11.75
2020-12-24,11.68
2020-12-25,12.71
2020-12-28,13.41
2020-12-29,12.63
2020-12-30,14.56
2020-12-31,16.62
2021-01-04,18.02
2021-01-05,20.06
2021-01-06,21.17
2021-01-07,23.66
2021-01-08,23.21
