净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.3
2020-07-10,-0.36
2020-07-13,1.72
2020-07-14,0.86
2020-07-15,-0.28
2020-07-16,-3.63
2020-07-17,-3.03
2020-07-20,-0.08
2020-07-21,0.1
2020-07-22,0.98
2020-07-23,1.01
2020-07-24,-3.31
2020-07-27,-2.89
2020-07-28,-2.05
2020-07-29,0.45
2020-07-30,0.03
2020-07-31,1.09
2020-08-03,2.64
2020-08-04,2.64
2020-08-05,2.72
2020-08-06,2.58
2020-08-07,1.47
2020-08-10,1.72
2020-08-11,0.89
2020-08-12,0.19
2020-08-13,-0.03
2020-08-14,1.39
2020-08-17,3.77
2020-08-18,3.83
2020-08-19,2.4
2020-08-20,1.24
2020-08-21,2.05
2020-08-24,3.46
2020-08-25,3.57
2020-08-26,2.42
2020-08-27,2.96
2020-08-28,5.31
2020-08-31,4.75
2020-09-01,5.53
2020-09-02,5.59
2020-09-03,5.08
2020-09-04,4.25
2020-09-07,1.99
2020-09-08,2.47
2020-09-09,0.17
2020-09-10,0.25
2020-09-11,1.24
2020-09-14,1.7
2020-09-15,2.51
2020-09-16,2.08
2020-09-17,1.85
2020-09-18,3.92
2020-09-21,3.01
2020-09-22,1.91
2020-09-23,2.28
2020-09-24,0.6
2020-09-25,0.71
2020-09-28,0.93
2020-09-29,1.14
2020-09-30,1.03
2020-10-09,2.94
2020-10-12,6.01
2020-10-13,6.35
2020-10-14,5.67
2020-10-15,5.6
2020-10-16,5.87
2020-10-19,5.2
2020-10-20,5.97
2020-10-21,5.9
2020-10-22,5.64
2020-10-23,4.46
2020-10-26,4.02
2020-10-27,4.21
2020-10-28,5.02
2020-10-29,5.78
2020-10-30,4.25
2020-11-02,4.71
2020-11-03,5.87
2020-11-04,6.52
2020-11-05,8.09
2020-11-06,8.07
2020-11-09,10.19
2020-11-10,9.52
2020-11-11,8.54
2020-11-12,8.67
2020-11-13,7.64
2020-11-16,8.58
2020-11-17,8.36
2020-11-18,8.57
2020-11-19,9.29
2020-11-20,9.59
2020-11-23,10.88
2020-11-24,10.2
2020-11-25,8.84
2020-11-26,8.96
2020-11-27,10.28
2020-11-30,9.92
2020-12-01,11.99
2020-12-02,12.1
2020-12-03,11.98
2020-12-04,12.1
2020-12-07,11.39
2020-12-08,11.17
2020-12-09,9.79
2020-12-10,9.79
2020-12-11,8.65
2020-12-14,9.58
2020-12-15,9.73
2020-12-16,9.91
2020-12-17,11.14
2020-12-18,10.72
2020-12-21,11.71
2020-12-22,10.09
2020-12-23,11.03
2020-12-24,10.88
2020-12-25,11.76
2020-12-28,12.18
2020-12-29,11.76
2020-12-30,13.45
2020-12-31,15.93
2021-01-04,17.09
2021-01-05,19.04
2021-01-06,20.05
2021-01-07,22.01
2021-01-08,21.69
