净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.3
2020-07-10,-0.19
2020-07-13,1.86
2020-07-14,1.02
2020-07-15,0.0
2020-07-16,-3.44
2020-07-17,-2.79
2020-07-20,-0.19
2020-07-21,0.28
2020-07-22,1.12
2020-07-23,1.3
2020-07-24,-2.79
2020-07-27,-2.23
2020-07-28,-1.49
2020-07-29,0.84
2020-07-30,0.47
2020-07-31,1.4
2020-08-03,2.88
2020-08-04,2.98
2020-08-05,3.35
2020-08-06,3.26
2020-08-07,2.33
2020-08-10,2.7
2020-08-11,1.77
2020-08-12,0.84
2020-08-13,0.56
2020-08-14,1.95
2020-08-17,4.28
2020-08-18,4.65
2020-08-19,3.16
2020-08-20,1.86
2020-08-21,2.7
2020-08-24,4.09
2020-08-25,4.19
2020-08-26,2.98
2020-08-27,3.63
2020-08-28,6.14
2020-08-31,5.49
2020-09-01,6.14
2020-09-02,6.14
2020-09-03,5.49
2020-09-04,4.56
2020-09-07,2.33
2020-09-08,2.7
2020-09-09,0.28
2020-09-10,0.28
2020-09-11,1.12
2020-09-14,1.49
2020-09-15,2.33
2020-09-16,1.86
2020-09-17,1.4
2020-09-18,3.53
2020-09-21,2.7
2020-09-22,1.58
2020-09-23,1.95
2020-09-24,0.19
2020-09-25,0.28
2020-09-28,0.65
2020-09-29,0.84
2020-09-30,0.74
2020-10-09,2.7
2020-10-12,5.58
2020-10-13,5.95
2020-10-14,5.3
2020-10-15,5.21
2020-10-16,5.12
2020-10-19,4.28
2020-10-20,5.21
2020-10-21,5.21
2020-10-22,4.84
2020-10-23,3.72
2020-10-26,3.16
2020-10-27,3.35
2020-10-28,4.09
2020-10-29,5.02
2020-10-30,3.35
2020-11-02,3.91
2020-11-03,5.02
2020-11-04,5.77
2020-11-05,7.35
2020-11-06,7.35
2020-11-09,9.3
2020-11-10,8.74
2020-11-11,7.81
2020-11-12,7.91
2020-11-13,6.88
2020-11-16,7.81
2020-11-17,7.63
2020-11-18,7.72
2020-11-19,8.47
2020-11-20,8.74
2020-11-23,10.14
2020-11-24,9.58
2020-11-25,8.19
2020-11-26,8.37
2020-11-27,9.77
2020-11-30,9.3
2020-12-01,11.53
2020-12-02,11.63
2020-12-03,11.44
2020-12-04,11.63
2020-12-07,10.79
2020-12-08,10.51
2020-12-09,9.12
2020-12-10,9.12
2020-12-11,8.0
2020-12-14,8.93
2020-12-15,9.18
2020-12-16,9.47
2020-12-17,10.79
2020-12-18,10.41
2020-12-21,11.46
2020-12-22,9.84
2020-12-23,10.79
2020-12-24,10.7
2020-12-25,11.55
2020-12-28,12.03
2020-12-29,11.55
2020-12-30,13.26
2020-12-31,15.44
2021-01-04,16.67
2021-01-05,18.86
2021-01-06,19.9
2021-01-07,21.99
2021-01-08,21.61
