净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.6
2020-07-10,0.43
2020-07-13,2.45
2020-07-14,1.79
2020-07-15,1.08
2020-07-16,-4.02
2020-07-17,-2.68
2020-07-20,-0.17
2020-07-21,0.23
2020-07-22,1.19
2020-07-23,1.24
2020-07-24,-3.61
2020-07-27,-3.7
2020-07-28,-2.59
2020-07-29,0.07
2020-07-30,-0.63
2020-07-31,0.53
2020-08-03,2.11
2020-08-04,2.08
2020-08-05,2.35
2020-08-06,2.47
2020-08-07,1.42
2020-08-10,2.07
2020-08-11,1.13
2020-08-12,0.73
2020-08-13,0.52
2020-08-14,2.01
2020-08-17,4.17
2020-08-18,4.52
2020-08-19,2.95
2020-08-20,1.84
2020-08-21,2.99
2020-08-24,4.61
2020-08-25,4.6
2020-08-26,3.19
2020-08-27,4.09
2020-08-28,6.69
2020-08-31,6.07
2020-09-01,6.99
2020-09-02,7.17
2020-09-03,6.61
2020-09-04,5.48
2020-09-07,2.89
2020-09-08,3.62
2020-09-09,1.01
2020-09-10,0.98
2020-09-11,2.32
2020-09-14,2.9
2020-09-15,3.57
2020-09-16,2.9
2020-09-17,2.48
2020-09-18,4.51
2020-09-21,3.49
2020-09-22,2.14
2020-09-23,2.67
2020-09-24,0.59
2020-09-25,0.48
2020-09-28,0.85
2020-09-29,1.11
2020-09-30,0.89
2020-10-09,3.15
2020-10-12,5.74
2020-10-13,6.08
2020-10-14,5.32
2020-10-15,5.17
2020-10-16,4.82
2020-10-19,3.87
2020-10-20,4.67
2020-10-21,4.61
2020-10-22,4.26
2020-10-23,2.9
2020-10-26,2.17
2020-10-27,2.56
2020-10-28,3.41
2020-10-29,4.57
2020-10-30,2.87
2020-11-02,3.55
2020-11-03,4.51
2020-11-04,5.29
2020-11-05,6.73
2020-11-06,6.51
2020-11-09,8.54
2020-11-10,7.86
2020-11-11,7.03
2020-11-12,7.32
2020-11-13,6.07
2020-11-16,7.17
2020-11-17,6.68
2020-11-18,6.43
2020-11-19,7.21
2020-11-20,7.39
2020-11-23,8.28
2020-11-24,7.63
2020-11-25,6.05
2020-11-26,6.18
2020-11-27,7.18
2020-11-30,6.69
2020-12-01,8.73
2020-12-02,8.76
2020-12-03,8.68
2020-12-04,8.94
2020-12-07,8.48
2020-12-08,8.05
2020-12-09,6.82
2020-12-10,7.26
2020-12-11,6.19
2020-12-14,7.16
2020-12-15,7.75
2020-12-16,8.01
2020-12-17,9.22
2020-12-18,8.55
2020-12-21,9.48
2020-12-22,8.13
2020-12-23,8.93
2020-12-24,8.8
2020-12-25,9.76
2020-12-28,10.18
2020-12-29,9.58
2020-12-30,11.1
2020-12-31,13.35
2021-01-04,13.93
2021-01-05,15.79
2021-01-06,17.22
2021-01-07,19.32
2021-01-08,18.86
