净值日期,累计收益率
2020-07-08,0.0
2020-07-09,2.04
2020-07-10,0.46
2020-07-13,2.9
2020-07-14,1.46
2020-07-15,-1.29
2020-07-16,-6.61
2020-07-17,-7.14
2020-07-20,-3.68
2020-07-21,-3.99
2020-07-22,-3.1
2020-07-23,-3.34
2020-07-24,-8.57
2020-07-27,-8.16
2020-07-28,-7.48
2020-07-29,-4.2
2020-07-30,-4.87
2020-07-31,-3.11
2020-08-03,-0.65
2020-08-04,-1.36
2020-08-05,-1.26
2020-08-06,-0.78
2020-08-07,-2.95
2020-08-10,-2.55
2020-08-11,-4.49
2020-08-12,-4.65
2020-08-13,-4.75
2020-08-14,-3.06
2020-08-17,-0.13
2020-08-18,-0.6
2020-08-19,-2.42
2020-08-20,-3.57
2020-08-21,-2.64
2020-08-24,-1.74
2020-08-25,-1.84
2020-08-26,-4.16
2020-08-27,-3.47
2020-08-28,-1.55
2020-08-31,-2.16
2020-09-01,-1.54
2020-09-02,-1.45
2020-09-03,-2.12
2020-09-04,-2.76
2020-09-07,-5.18
2020-09-08,-4.89
2020-09-09,-7.32
2020-09-10,-8.17
2020-09-11,-6.85
2020-09-14,-6.3
2020-09-15,-5.87
2020-09-16,-6.23
2020-09-17,-6.27
2020-09-18,-4.88
2020-09-21,-5.22
2020-09-22,-5.69
2020-09-23,-5.69
2020-09-24,-7.26
2020-09-25,-6.75
2020-09-28,-6.47
2020-09-29,-6.06
2020-09-30,-6.74
2020-10-09,-4.38
2020-10-12,-1.49
2020-10-13,-1.6
2020-10-14,-2.78
2020-10-15,-2.99
2020-10-16,-3.53
2020-10-19,-4.21
2020-10-20,-3.25
2020-10-21,-4.07
2020-10-22,-3.95
2020-10-23,-5.21
2020-10-26,-6.23
2020-10-27,-5.79
2020-10-28,-4.65
2020-10-29,-4.41
2020-10-30,-6.45
2020-11-02,-5.84
2020-11-03,-4.35
2020-11-04,-4.32
2020-11-05,-2.49
2020-11-06,-2.12
2020-11-09,0.72
2020-11-10,-0.11
2020-11-11,-2.14
2020-11-12,-1.74
2020-11-13,-2.48
2020-11-16,-1.97
2020-11-17,-2.14
2020-11-18,-2.44
2020-11-19,-1.84
2020-11-20,-1.45
2020-11-23,-0.42
2020-11-24,-1.25
2020-11-25,-2.55
2020-11-26,-2.73
2020-11-27,-1.51
2020-11-30,-1.62
2020-12-01,0.33
2020-12-02,0.27
2020-12-03,-0.01
2020-12-04,-0.35
2020-12-07,-1.25
2020-12-08,-1.25
2020-12-09,-3.17
2020-12-10,-3.16
2020-12-11,-4.23
2020-12-14,-3.87
2020-12-15,-3.46
2020-12-16,-4.25
2020-12-17,-2.9
2020-12-18,-3.27
2020-12-21,-1.71
2020-12-22,-4.69
2020-12-23,-3.45
2020-12-24,-4.43
2020-12-25,-3.49
2020-12-28,-3.9
2020-12-29,-3.82
2020-12-30,-2.59
2020-12-31,-0.24
2021-01-04,1.72
2021-01-05,3.76
2021-01-06,3.12
2021-01-07,4.38
2021-01-08,4.18
