,净值日期,累计净值,单位净值,日增长率,复权净值,相对净值
3175,2018-09-05,2.8419,0.9506,-1.8482,3.711063272494184,-0.16993933948180256
3176,2018-09-06,2.8329,0.9416,-0.9468,3.675926925430209,-0.17779835381558887
3177,2018-09-07,2.8369,0.9456,0.4248,3.6915422630094366,-0.17430564122259745
3178,2018-09-10,2.8239,0.9326,-1.3748,3.640790939977583,-0.18565728726706918
3179,2018-09-11,2.8223,0.931,-0.1716,3.634543342724581,-0.18705469936211896
3180,2018-09-12,2.8164,0.9251,-0.6337,3.611511241561735,-0.19220633373226126
3181,2018-09-13,2.8258,0.9345,1.0161,3.6482078072872444,-0.18399834228931466
3182,2018-09-14,2.8273,0.936,0.1605,3.6540631808179405,-0.182688659628689
3183,2018-09-17,2.8172,0.9259,-1.0791,3.614632185033734,-0.19150826630263584
3184,2018-09-18,2.8347,0.9434,1.8901,3.682952347963057,-0.1762269640440219
3185,2018-09-19,2.8464,0.9551,1.2402,3.7286283229824946,-0.16601053085209588
3186,2018-09-20,2.8458,0.9545,-0.0628,3.7262867443956615,-0.16653427623872077
3187,2018-09-21,2.8732,0.9819,2.8706,3.833253531680283,-0.1426088091724296
3188,2018-09-25,2.8649,0.9736,-0.8453,3.8008510395769894,-0.14985633690849506
3189,2018-09-26,2.8751,0.9838,1.0477,3.840672555918638,-0.1409493817502853
3190,2018-09-27,2.8713,0.98,-0.3863,3.825836037835124,-0.14426789428858394
3191,2018-09-28,2.881,0.9897,0.9898,3.863704162937616,-0.13579785790625237
3192,2018-10-08,2.8405,0.9492,-4.0921,3.7055975248860458,-0.17116187376287065
3193,2018-10-09,2.8399,0.9486,-0.0632,3.703255587250318,-0.17168569945865245
3194,2018-10-10,2.8379,0.9466,-0.2108,3.6954491244723946,-0.17343178600419357
3195,2018-10-11,2.7948,0.9035,-4.5531,3.527191630386042,-0.21106626335563658
3196,2018-10-12,2.8075,0.9162,1.4056,3.576769835942749,-0.1999770107533633
3197,2018-10-15,2.7954,0.9041,-1.3207,3.529531436719453,-0.21054291437234363
3198,2018-10-16,2.7884,0.8971,-0.7743,3.502202274804934,-0.21665568058635865
3199,2018-10-17,2.7931,0.9018,0.5239,3.520550312522637,-0.21255173969695054
3200,2018-10-18,2.7729,0.8816,-2.24,3.4416899855221303,-0.23019058072773882
3201,2018-10-19,2.7977,0.9064,2.8131,3.5385081665048532,-0.20853507195419085
3202,2018-10-22,2.8347,0.9434,4.0821,3.682953608369748,-0.1762266821264329
3203,2018-10-23,2.811,0.9197,-2.5122,3.590430447820283,-0.19692151541805264
3204,2018-10-24,2.8123,0.921,0.1414,3.595507316473501,-0.1957859624408537
3205,2018-10-25,2.814,0.9227,0.1846,3.6021446229797114,-0.1943013833275195
3206,2018-10-26,2.8084,0.9171,-0.6069,3.5802832072628474,-0.1991911682321048
3207,2018-10-29,2.7821,0.8908,-2.8677,3.477611425728171,-0.2221559631007127
3208,2018-10-30,2.7912,0.8999,1.0216,3.51313870405341,-0.2142095084197496
3209,2018-10-31,2.8031,0.9118,1.3224,3.5595964502758117,-0.20381821495909244
3210,2018-11-01,2.8095,0.9182,0.7019,3.584581257760298,-0.19822981500989023
3211,2018-11-02,2.8405,0.9492,3.3762,3.7056038901848014,-0.17116045002425412
3212,2018-11-05,2.833,0.9417,-0.7901,3.676325913848451,-0.17770911130861256
3213,2018-11-06,2.8276,0.9363,-0.5734,3.655245861058444,-0.18242412726436896
3214,2018-11-07,2.8219,0.9306,-0.6088,3.63299272425632,-0.18740152917758351
3215,2018-11-08,2.8194,0.9281,-0.2686,3.6232345057989677,-0.1895841686702125
3216,2018-11-09,2.8069,0.9156,-1.3468,3.574436783474867,-0.20049884908656207
3217,2018-11-12,2.8172,0.9259,1.1249,3.614645622852176,-0.1915052606399368
3218,2018-11-13,2.826,0.9347,0.9504,3.648999214851763,-0.1838213266370588
3219,2018-11-14,2.8171,0.9258,-0.9522,3.6142534443279444,-0.19159297996482075
3220,2018-11-15,2.8275,0.9362,1.1234,3.654855967521524,-0.1825113355017456
3221,2018-11-16,2.8317,0.9404,0.4486,3.6712516513918256,-0.17884408135280647
3222,2018-11-19,2.8417,0.9504,1.0634,3.7102917414527266,-0.17011190931391215
3223,2018-11-20,2.8209,0.9296,-2.1886,3.6290882963992925,-0.18827484006666778
3224,2018-11-21,2.8231,0.9318,0.2367,3.6376783483968698,-0.18635348661310555
3225,2018-11-22,2.8198,0.9285,-0.3542,3.6247936916868477,-0.18923542256352202
3226,2018-11-23,2.8003,0.909,-2.1002,3.5486657745740406,-0.20626310021884292
3227,2018-11-26,2.7997,0.9084,-0.066,3.546323655162822,-0.20678696657269843
3228,2018-11-27,2.7986,0.9073,-0.1211,3.54202905721642,-0.20774754755617886
3229,2018-11-28,2.81,0.9187,1.2565,3.586534652320344,-0.19779289549122234
3230,2018-11-29,2.7987,0.9074,-1.23,3.5424202760968035,-0.20766004287668033
3231,2018-11-30,2.8083,0.917,1.058,3.579899082617908,-0.19927708613031558
3232,2018-12-03,2.8324,0.9411,2.6281,3.673982410408189,-0.17823328723090645
3233,2018-12-04,2.8342,0.9429,0.1913,3.6810107387593,-0.1766612475093791
3234,2018-12-05,2.8299,0.9386,-0.456,3.6642253297905576,-0.18041567222073635
3235,2018-12-06,2.8107,0.9194,-2.0456,3.589269936444362,-0.19718108922978897
3236,2018-12-07,2.8108,0.9195,0.0109,3.589661166867434,-0.19709358196851506
3237,2018-12-10,2.8007,0.9094,-1.0984,3.550232328610562,-0.20591270606417292
3238,2018-12-11,2.8049,0.9136,0.4618,3.5666273015040857,-0.20224561094077725
3239,2018-12-12,2.8078,0.9165,0.3174,3.5779477765590597,-0.19971353850990328
3240,2018-12-13,2.8214,0.9301,1.4839,3.6310409436154196,-0.18783808770785174
3241,2018-12-14,2.8066,0.9153,-1.5912,3.573263820120611,-0.20076120805624445
3242,2018-12-17,2.8053,0.914,-0.142,3.5681897854960396,-0.20189612714080457
3243,2018-12-18,2.7964,0.9051,-0.9737,3.5334463215546648,-0.20966726455083454
3244,2018-12-19,2.7862,0.8949,-1.1269,3.4936279149570653,-0.2185735241466112
3245,2018-12-20,2.7797,0.8884,-0.7263,3.468253695410732,-0.22424902464073437
3246,2018-12-21,2.7693,0.878,-1.1706,3.427654317652254,-0.23332996555828997
3247,2018-12-24,2.7717,0.8804,0.2733,3.437022096902398,-0.23123465635416066
3248,2018-12-25,2.766,0.8747,-0.6474,3.414770815847052,-0.23621164318892376
3249,2018-12-26,2.7618,0.8705,-0.4802,3.3983730863893546,-0.2398793548783305
3250,2018-12-27,2.7586,0.8673,-0.3676,3.3858806669237875,-0.24267355836979773
3251,2018-12-28,2.7641,0.8728,0.6342,3.4073539221134186,-0.23787059407697891
3252,2018-12-31,2.7641,0.8728,0.0,3.4073539221134186,-0.23787059407697891
3253,2019-01-02,2.7527,0.8614,-1.3061,3.3628504725366954,-0.24782476624773944
3254,2019-01-03,2.7512,0.8599,-0.1741,3.356995749864009,-0.24913430332970213
3255,2019-01-04,2.7706,0.8793,2.2561,3.432732930976691,-0.23219402234712352
3256,2019-01-07,2.7757,0.8844,0.58,3.4526427819763557,-0.22774074767673688
3257,2019-01-08,2.7738,0.8825,-0.2148,3.44522650528067,-0.22939956055072733
3258,2019-01-09,2.7822,0.8909,0.9518,3.4780181711579314,-0.22206498556804916
3259,2019-01-10,2.7806,0.8893,-0.1796,3.471771650522532,-0.22346215685396895
3260,2019-01-11,2.7867,0.8954,0.6859,3.4955845322734658,-0.21813588378783033
3261,2019-01-14,2.7792,0.8879,-0.8376,3.466305516231143,-0.22468477762522354
3262,2019-01-15,2.7957,0.9044,1.8583,3.5307198716392665,-0.21027709484783302
3263,2019-01-16,2.7958,0.9045,0.0111,3.531111781545018,-0.21018943560536119
3264,2019-01-17,2.7911,0.8998,-0.5196,3.5127641247281103,-0.2142932912979557
3265,2019-01-18,2.8066,0.9153,1.7226,3.5732749995406765,-0.20075870753385436
3266,2019-01-21,2.8113,0.92,0.5135,3.5916237666633175,-0.19665460349704078
3267,2019-01-22,2.7997,0.9084,-1.2609,3.5463369825894597,-0.2067839856015466
3268,2019-01-23,2.7991,0.9078,-0.0661,3.5439928538439682,-0.20730830138706394
3269,2019-01-24,2.8039,0.9126,0.5288,3.562733488055095,-0.20311654768479873
3270,2019-01-25,2.8109,0.9196,0.767,3.590059653908478,-0.19700445160554103
3271,2019-01-28,2.8107,0.9194,-0.0217,3.5892806109635798,-0.1971787016395427
3272,2019-01-29,2.8135,0.9222,0.3045,3.600209970423964,-0.19473411078603511
3273,2019-01-30,2.8065,0.9152,-0.7591,3.5728807765384754,-0.20084688415105836
3274,2019-01-31,2.8155,0.9242,0.9834,3.608016486094954,-0.19298801240979999
3275,2019-02-01,2.828,0.9367,1.3525,3.6568149090693884,-0.18207317527764252
3276,2019-02-11,2.844,0.9527,1.7081,3.7192769645312023,-0.16810216718456003
3277,2019-02-12,2.8504,0.9591,0.6718,3.744263067178923,-0.16251347754370588
3278,2019-02-13,2.8686,0.9773,1.8976,3.8153142031417104,-0.14662133329357518
3279,2019-02-14,2.87,0.9787,0.1433,3.8207815483948124,-0.14539844166418492
3280,2019-02-15,2.8527,0.9614,-1.7677,3.753241592963837,-0.16050523341088713
3281,2019-02-18,2.8817,0.9904,3.0164,3.866454372373999,-0.13518271327149303
3282,2019-02-19,2.88,0.9887,-0.1716,3.859819536671005,-0.1366667397355192
3283,2019-02-20,2.8835,0.9922,0.354,3.8734832978308207,-0.13361053999418282
3284,2019-02-21,2.881,0.9897,-0.252,3.863722119920287,-0.13579384143339746
3285,2019-02-22,2.9019,1.0106,2.1118,3.9453162036487637,-0.11754353577678797
3286,2019-02-25,2.9589,1.0676,5.6402,4.167839928166962,-0.06777122628167025
3287,2019-02-26,2.9468,1.0555,-1.1334,4.120601630421118,-0.07833710720299374
3288,2019-02-27,2.945,1.0537,-0.1705,4.11357600464125,-0.07990854243521253
3289,2019-02-28,2.9426,1.0513,-0.2278,4.104205278502677,-0.08200451077554514
3290,2019-03-01,2.9643,1.073,2.0641,4.18892017965625,-0.06305616588246334
3291,2019-03-04,2.9751,1.0838,1.0065,4.231081661264491,-0.05362582619207024
3292,2019-03-05,2.981,1.0897,0.5444,4.254115669828415,-0.0484737651898599
3293,2019-03-06,2.9896,1.0983,0.7892,4.287689150694701,-0.04096432014473824
3294,2019-03-07,2.979,1.0877,-0.9651,4.246308662701346,-0.050219973491021336
3295,2019-03-08,2.9381,1.0468,-3.7602,4.0866389643664505,-0.08593360204781189
3296,2019-03-11,2.9576,1.0663,1.8628,4.162764874994669,-0.06890637318675849
3297,2019-03-12,2.9644,1.0731,0.6377,4.18931082660251,-0.06296878912857046
3298,2019-03-13,2.9559,1.0646,-0.7921,4.156127295544992,-0.07039101334988297
3299,2019-03-14,2.9489,1.0576,-0.6575,4.128800758576784,-0.07650319243710743
3300,2019-03-15,2.9615,1.0702,1.1914,4.177991290814467,-0.06550065147180319
3301,2019-03-18,2.9903,1.099,2.6911,4.290425214441575,-0.040352339503561034
3302,2019-03-19,2.9855,1.0942,-0.4368,4.271684637104894,-0.0445440804846095
3303,2019-03-20,2.9858,1.0945,0.0274,4.272855078695461,-0.04428228556266225
3304,2019-03-21,2.9862,1.0949,0.0365,4.274414670799184,-0.04393344859689265
3305,2019-03-22,2.9854,1.0941,-0.0731,4.27129007367483,-0.0446323332459683
3306,2019-03-25,2.9606,1.0693,-2.2667,4.174472741574843,-0.0662876521482819
3307,2019-03-26,2.9491,1.0578,-1.0755,4.129576287239206,-0.07632972844942706
3308,2019-03-27,2.9607,1.0694,1.0966,4.174861220805071,-0.06620076025160347
3309,2019-03-28,2.9567,1.0654,-0.374,4.15924723983926,-0.06969316940826246
3310,2019-03-29,2.9956,1.1043,3.6512,4.311109675060272,-0.035725806409696824
3311,2019-04-01,3.0231,1.1318,2.4903,4.418469239298298,-0.011712486166717525
3312,2019-04-02,3.0224,1.1311,-0.0618,4.415738625308411,-0.012323247850266453
3313,2019-04-03,3.0361,1.1448,1.2112,4.4692220515381464,-0.00036050702822898543
3314,2019-04-04,3.0469,1.1556,0.9434,4.511384692372357,0.009070091948466695
3315,2019-04-08,3.0459,1.1546,-0.0865,4.5074823446134555,0.008197246318931348
3316,2019-04-09,3.0507,1.1594,0.4157,4.526219948720014,0.012388322271879191
3317,2019-04-10,3.0535,1.1622,0.2415,4.537150769896173,0.014833240070165855
3318,2019-04-11,3.0296,1.1383,-2.0564,4.443848801464028,-0.006035790678637156
3319,2019-04-12,3.0271,1.1358,-0.2196,4.434090109496013,-0.008218536082306877
3320,2019-04-15,3.0236,1.1323,-0.3082,4.4204242437785455,-0.011275206554101292
3321,2019-04-16,3.0534,1.1621,2.6318,4.536760969026309,0.01474605255980784
3322,2019-04-17,3.0538,1.1625,0.0344,4.538321614799654,0.015095125201888309
3323,2019-04-18,3.0498,1.1585,-0.3441,4.522705250123128,0.011602182876068536
3324,2019-04-19,3.0629,1.1716,1.1308,4.573848001091521,0.02304138036003123
3325,2019-04-22,3.0373,1.146,-2.185,4.4739094222676705,0.0006879261991644765
3326,2019-04-23,3.0355,1.1442,-0.1571,4.466880910565288,-0.0008841545328944583
3327,2019-04-24,3.0385,1.1472,0.2622,4.47859307231279,0.0017355272139202022
3328,2019-04-25,3.0147,1.1234,-2.0746,4.385680180434588,-0.019046478033659896
3329,2019-04-26,3.0005,1.1092,-1.264,4.330245182953895,-0.031445730551314326
3330,2019-04-29,3.0034,1.1121,0.2614,4.341564443862136,-0.028913929690975546
3331,2019-04-30,3.0069,1.1156,0.3147,4.355227347166971,-0.025857921827712956
3332,2019-05-06,2.9449,1.0536,-5.5575,4.113185587348166,-0.07999586782213787
3333,2019-05-07,2.9547,1.0634,0.9301,4.151442326496092,-0.07143890938875151
3334,2019-05-08,2.9403,1.049,-1.3541,4.095227645953008,-0.0840125551167185
3335,2019-05-09,2.9219,1.0306,-1.7541,4.023393257815346,-0.10007989088741609
3336,2019-05-10,2.9573,1.066,3.4349,4.161592792828046,-0.06916853505950797
3337,2019-05-13,2.9406,1.0493,-1.5666,4.0963972801356014,-0.08375094078926572
3338,2019-05-14,2.9342,1.0429,-0.6099,4.071413353124054,-0.08933914380139205
3339,2019-05-15,2.9565,1.0652,2.1383,4.158472384853906,-0.06986648271329722
3340,2019-05-16,2.961,1.0697,0.4225,4.176041930679913,-0.06593666860276097
3341,2019-05-17,2.9352,1.0439,-2.4119,4.075319975353844,-0.088465342092731
3342,2019-05-20,2.9267,1.0354,-0.8143,4.042134644794538,-0.09588796881206996
3343,2019-05-21,2.9401,1.0488,1.2942,4.094447951367469,-0.08418695090443568
3344,2019-05-22,2.9354,1.0441,-0.4481,4.076100730097392,-0.08829070917743281
3345,2019-05-23,2.9187,1.0274,-1.5995,4.010903498919484,-0.1028734992841397
3346,2019-05-24,2.9216,1.0303,0.2823,4.022226279496934,-0.10034091117261884
3347,2019-05-27,2.9338,1.0425,1.1841,4.069853460872457,-0.0896880479018139
3348,2019-05-28,2.9436,1.0523,0.94,4.108110083404658,-0.08113111555209086
3349,2019-05-29,2.9415,1.0502,-0.1996,4.099910295678183,-0.08296517784544884
3350,2019-05-30,2.9359,1.0446,-0.5332,4.078049573981627,-0.0878548075171769
3351,2019-05-31,2.9333,1.042,-0.2489,4.067899308591986,-0.09012513690126667
3352,2019-06-03,2.9343,1.043,0.096,4.071804491928235,-0.08925165703269175
3353,2019-06-04,2.9251,1.0338,-0.8821,4.035887104504936,-0.09728536816600644
3354,2019-06-05,2.925,1.0337,-0.0097,4.035495623455799,-0.09737293148529434
3355,2019-06-06,2.9165,1.0252,-0.8223,4.002311742944122,-0.10479523386969078
3356,2019-06-10,2.929,1.0377,1.2193,4.051111930025839,-0.09388000215626402
3357,2019-06-11,2.9592,1.0679,2.9103,4.169011440525382,-0.06750919185901763
3358,2019-06-12,2.9518,1.0605,-0.6929,4.1401243602539815,-0.07397042066862648
3359,2019-06-13,2.9504,1.0591,-0.132,4.134659396098447,-0.07519277971334382
3360,2019-06-14,2.9428,1.0515,-0.7176,4.104989080272044,-0.08182919632612091
3361,2019-06-17,2.9428,1.0515,0.0,4.104989080272044,-0.08182919632612091
3362,2019-06-18,2.9463,1.055,0.3329,4.118654588920269,-0.07877260572069063
3363,2019-06-19,2.9613,1.07,1.4218,4.177213619865538,-0.06567459462882741
3364,2019-06-20,2.9919,1.1006,2.8598,4.2966735749664515,-0.03895475668602279
3365,2019-06-21,2.9934,1.1021,0.1363,4.302529941049131,-0.03764485201938581
3366,2019-06-24,2.9955,1.1042,0.1905,4.310726260586829,-0.03581156546248279
3367,2019-06-25,2.9847,1.0934,-0.9781,4.268563047032029,-0.0452422925406943
3368,2019-06-26,2.9832,1.0919,-0.1372,4.2627065785315015,-0.04655222011532843
3369,2019-06-27,2.9947,1.1034,1.0532,4.307601404216595,-0.03651050809758306
3370,2019-06-28,2.9931,1.1018,-0.145,4.301355382180481,-0.0379075678608416
3371,2019-06-30,2.9931,1.1018,0.0,4.301355382180481,-0.0379075678608416
3372,2019-07-01,3.023,1.1317,2.7137,4.418081263186712,-0.011799265529881359
3373,2019-07-02,3.0233,1.132,0.0265,4.419252054721457,-0.011537392335246765
3374,2019-07-03,3.0121,1.1208,-0.9894,4.375527974892043,-0.021317241375481875
3375,2019-07-04,3.0066,1.1153,-0.4907,4.354057259119247,-0.02611963767205246
3376,2019-07-05,3.0129,1.1216,0.5649,4.378653328576012,-0.020618187505261884
3377,2019-07-08,2.9885,1.0972,-2.1755,4.2833957254128405,-0.04192463883608491
3378,2019-07-09,2.9865,1.0952,-0.1823,4.275587095005413,-0.04367121021948668
3379,2019-07-10,2.9851,1.0938,-0.1278,4.270122894697996,-0.04489339841282615
3380,2019-07-11,2.9857,1.0944,0.0549,4.272467192167185,-0.04436904488855489
3381,2019-07-12,2.9939,1.1026,0.7493,4.304480788838093,-0.03720850214190492
3382,2019-07-15,2.9981,1.1068,0.3809,4.320876556162777,-0.03354122932656352
3383,2019-07-16,2.9934,1.1021,-0.4246,4.30253011430531,-0.03764481326684296
3384,2019-07-17,2.993,1.1017,-0.0363,4.300968295873817,-0.03799414819962712
3385,2019-07-18,2.9836,1.0923,-0.8532,4.264272434373422,-0.046201982127187895
3386,2019-07-19,2.9948,1.1035,1.0254,4.307998283915487,-0.03642173725192001
3387,2019-07-22,2.9878,1.0965,-0.6343,4.280672650800612,-0.042533714172530976
3388,2019-07-23,2.9906,1.0993,0.2554,4.291605488750756,-0.04008834527852771
3389,2019-07-24,2.9989,1.1076,0.755,4.324007110190824,-0.032841012285380555
3390,2019-07-25,3.0075,1.1162,0.7765,4.357583025401456,-0.025331022745776557
3391,2019-07-26,3.0097,1.1184,0.1971,4.366171821544522,-0.023409950191608603
3392,2019-07-29,3.0085,1.1172,-0.1073,4.361486919180004,-0.02445783131505305
3393,2019-07-30,3.013,1.1217,0.4028,4.379054988490461,-0.020528347459590156
3394,2019-07-31,3.0037,1.1124,-0.8291,4.342748243580886,-0.028649146930802744
3395,2019-08-01,2.9948,1.1035,-0.8001,4.308001914883995,-0.03642092510620951
3396,2019-08-02,2.9796,1.0883,-1.3774,4.248663496508383,-0.04969326328379651
3397,2019-08-05,2.9599,1.0686,-1.8102,4.171754189894589,-0.06689571583183317
3398,2019-08-06,2.9496,1.0583,-0.9639,4.131542651258195,-0.07588990802693002
3399,2019-08-07,2.9455,1.0542,-0.3874,4.115537055027221,-0.07946991052323378
3400,2019-08-08,2.9588,1.0675,1.2616,4.167458670513444,-0.06785650291439499
3401,2019-08-09,2.949,1.0577,-0.918,4.129201399918131,-0.07641358021764076
3402,2019-08-12,2.9671,1.0758,1.7113,4.19986442347493,-0.060608245815905265
3403,2019-08-13,2.9579,1.0666,-0.8552,4.163947182925372,-0.06864192409768764
3404,2019-08-14,2.9625,1.0712,0.4313,4.181906287125329,-0.0646249767163209
3405,2019-08-15,2.9663,1.075,0.3547,4.196739508725763,-0.06130720150873373
3406,2019-08-16,2.9709,1.0796,0.4279,4.2146973570836,-0.05729053502398965
3407,2019-08-19,2.9931,1.1018,2.0563,4.301364178837311,-0.03790560029568784
3408,2019-08-20,2.9921,1.1008,-0.0908,4.297458540162927,-0.03877918201061932
3409,2019-08-21,2.9905,1.0992,-0.1453,4.29121433290407,-0.04017583585915792
3410,2019-08-22,2.9938,1.1025,0.3002,4.304096558331447,-0.03729444371840723
3411,2019-08-23,3.0013,1.11,0.6803,4.333377327217776,-0.030745157819023563
3412,2019-08-26,2.9862,1.0949,-1.3604,4.274426062058305,-0.043930900692053604
3413,2019-08-27,3.0003,1.109,1.2878,4.329472120885492,-0.03161864283116593
3414,2019-08-28,2.9963,1.105,-0.3607,4.313855714945458,-0.03511159438647394
3415,2019-08-29,2.9929,1.1016,-0.3077,4.300581980910571,-0.03808055601054672
3416,2019-08-30,2.9954,1.1041,0.2269,4.310340001425257,-0.03589796079213454
3417,2019-09-02,3.0088,1.1175,1.2137,4.362654598022556,-0.02419665434226861
3418,2019-09-03,3.0102,1.1189,0.1253,4.368121004233878,-0.02297397275015961
3419,2019-09-04,3.0197,1.1284,0.849,4.405206351559824,-0.01467902177880837
3420,2019-09-05,3.031,1.1397,1.0014,4.4493200879643435,-0.004812017502901401
3421,2019-09-06,3.0375,1.1462,0.5703,4.474694560426005,0.0008635395612796601
3422,2019-09-09,3.0442,1.1529,0.5845,4.500849150131695,0.006713586950015455
3423,2019-09-10,3.0404,1.1491,-0.3296,4.486014351332861,0.0033954589674282725
3424,2019-09-11,3.0323,1.141,-0.7049,4.454392436170316,-0.003677475622833098
3425,2019-09-12,3.044,1.1527,1.0254,4.500067776210806,0.006538815542130304
3426,2019-09-16,3.0398,1.1485,-0.3644,4.4836695292342945,0.002870988098294861
3427,2019-09-17,3.0216,1.1303,-1.5847,4.412616818204519,-0.013021508450098713
3428,2019-09-18,3.0268,1.1355,0.4601,4.432919268185079,-0.008480420410477498
3429,2019-09-19,3.0307,1.1394,0.3435,4.448146345871295,-0.00507455065458743
3430,2019-09-20,3.0338,1.1425,0.2721,4.46024975207841,-0.002367358506918584
3431,2019-09-23,3.0214,1.1301,-1.0853,4.4118426615191035,-0.013194665565042956
3432,2019-09-24,3.0243,1.133,0.2566,4.423163449788562,-0.010662523076882828
3433,2019-09-25,3.016,1.1247,-0.7326,4.390759354355411,-0.01791040943282154
3434,2019-09-26,3.0078,1.1165,-0.7291,4.358746327902805,-0.025070824637646885
3435,2019-09-27,3.011,1.1197,0.2866,4.3712384948785745,-0.022276677621058446
3436,2019-09-30,3.0005,1.1092,-0.9378,4.330245020273603,-0.031445766938328235
3437,2019-10-08,3.0067,1.1154,0.559,4.354451089936933,-0.026031548775513426
3438,2019-10-09,3.0082,1.1169,0.1345,4.360307826652898,-0.024721561208616485
3439,2019-10-10,3.0168,1.1255,0.77,4.393882196918125,-0.01721191722992287
3440,2019-10-11,3.0271,1.1358,0.9151,4.434090612902122,-0.008218423484494005
3441,2019-10-14,3.0385,1.1472,1.0037,4.478595580383821,0.0017360881989922352
3442,2019-10-15,3.0338,1.1425,-0.4097,4.460246774290988,-0.002368024554359135
3443,2019-10-16,3.0301,1.1388,-0.3239,4.44580003498906,-0.0055993545228275685
3444,2019-10-17,3.0307,1.1394,0.0527,4.448142971607499,-0.00507530538266108
3445,2019-10-18,3.0153,1.124,-1.3516,4.388021871203252,-0.018522707555109093
3446,2019-10-21,3.0184,1.1271,0.2758,4.400124035524031,-0.01581579318254603
3447,2019-10-22,3.0225,1.1312,0.3638,4.416131686765267,-0.012235331038144191
3448,2019-10-23,3.0157,1.1244,-0.6011,4.389586319196121,-0.01817278446327396
3449,2019-10-24,3.0156,1.1243,-0.0089,4.389195646013712,-0.018260167085456813
3450,2019-10-25,3.0228,1.1315,0.6404,4.417304054930784,-0.011973105195471985
3451,2019-10-28,3.031,1.1397,0.7247,4.449316257416868,-0.004812874288823474
3452,2019-10-29,3.0265,1.1352,-0.3948,4.431750356832587,-0.008741873061131066
3453,2019-10-30,3.0212,1.1299,-0.4669,4.411058514416535,-0.01337005725580875
3454,2019-10-31,3.0199,1.1286,-0.1151,4.405981386066442,-0.014505668319907267
3455,2019-11-01,3.0379,1.1466,1.5949,4.476252383192815,0.0012119807760584478
3456,2019-11-04,3.0449,1.1536,0.6105,4.5035799039922075,0.007324379918696389
3457,2019-11-05,3.0517,1.1604,0.5895,4.530128507526242,0.013262557138317161
3458,2019-11-06,3.0467,1.1554,-0.4309,4.510608183787311,0.008896408779608112
3459,2019-11-07,3.0486,1.1573,0.1644,4.518023623641457,0.010555034475641701
3460,2019-11-08,3.0435,1.1522,-0.4407,4.498112693532069,0.006101518438707515
3461,2019-11-11,3.0242,1.1329,-1.6751,4.4227648078027135,-0.010751688096659226
3462,2019-11-12,3.0243,1.133,0.0088,4.423154011105801,-0.01066463424521155
3463,2019-11-13,3.0233,1.132,-0.0883,4.419248366113995,-0.011538217373172987
3464,2019-11-14,3.0249,1.1336,0.1413,4.425492764055314,-0.010141520874321165
3465,2019-11-15,3.0171,1.1258,-0.6881,4.39504094834585,-0.016952737069184966
3466,2019-11-18,3.0256,1.1343,0.755,4.4282235075058605,-0.0095307302340574
3467,2019-11-19,3.0364,1.1451,0.9521,4.4703846235208236,-0.00010047231661590752
3468,2019-11-20,3.0257,1.1344,-0.9344,4.428613349598645,-0.00944353350328953
3469,2019-11-21,3.0206,1.1293,-0.4496,4.408702303978849,-0.01389707537665874
3470,2019-11-22,3.0096,1.1183,-0.9741,4.365757134835791,-0.02350270396541477
3471,2019-11-25,3.0173,1.126,0.6885,4.395815372709135,-0.016779520082216632
3472,2019-11-26,3.021,1.1297,0.3286,4.4102600220238575,-0.01354865758520682
3473,2019-11-27,3.0166,1.1253,-0.3895,4.393082059238075,-0.01739088556391243
3474,2019-11-28,3.0129,1.1216,-0.3288,4.3786376054273,-0.0206217043321783
3475,2019-11-29,3.0036,1.1123,-0.8292,4.342329942403096,-0.02874270915985593
3476,2019-12-02,3.0056,1.1143,0.1798,4.350137451639537,-0.026996388550925468
3477,2019-12-03,3.0097,1.1184,0.3679,4.366141607324119,-0.023416708264404236
3478,2019-12-04,3.0094,1.1181,-0.0268,4.364971481373356,-0.023678432586589367
3479,2019-12-05,3.0176,1.1263,0.7334,4.396984182217748,-0.016518090211179406
3480,2019-12-06,3.0239,1.1326,0.5594,4.421580911733074,-0.011016492407820714
3481,2019-12-09,3.022,1.1307,-0.1678,4.414161498963186,-0.012676006733560393
3482,2019-12-10,3.0234,1.1321,0.1238,4.419626230898903,-0.01145369962989655
3483,2019-12-11,3.024,1.1327,0.053,4.421968632801279,-0.010929770090700511
3484,2019-12-12,3.0208,1.1295,-0.2825,4.409476571413615,-0.013723893490194322
3485,2019-12-13,3.0414,1.1501,1.8238,4.489896605123056,0.004263810140331539
3486,2019-12-16,3.0467,1.1554,0.4608,4.510586048679463,0.008891457777458103
3487,2019-12-17,3.0616,1.1703,1.2896,4.568754566363234,0.021902122016956287
3488,2019-12-18,3.0591,1.1678,-0.2136,4.5589957066094815,0.019719339084327964
3489,2019-12-19,3.0576,1.1663,-0.1284,4.553141956122195,0.01841001945294367
3490,2019-12-20,3.0549,1.1636,-0.2315,4.542601432493772,0.016052400257910063
3491,2019-12-23,3.041,1.1497,-1.1946,4.488335515781201,0.0039146382844290365
3492,2019-12-24,3.0481,1.1568,0.6176,4.516055475926666,0.01011481509047368
3493,2019-12-25,3.0476,1.1563,-0.0432,4.514104539961066,0.00967844549035466
3494,2019-12-26,3.0572,1.1659,0.8302,4.551580635851822,0.018060795944815525
3495,2019-12-27,3.0561,1.1648,-0.0943,4.5472884953122135,0.017100764614239445
3496,2019-12-30,3.0723,1.181,1.3908,4.610532183705016,0.031246602048494287
