,净值日期,复权净值,复权净值临时,日增长率,相对净值
0,2018-01-02,1.3347374970057402,1.2816524970057401,,0.0
1,2018-01-03,1.3403395757747751,1.286884575774775,0.004197138974219487,0.004197138974219487
2,2018-01-04,1.3458800596359266,1.2922500596359265,0.0041336419227559,0.008348130366594852
3,2018-01-05,1.3497951434695823,1.2957501434695824,0.002908939623278729,0.011281354197077266
4,2018-01-08,1.350335498645888,1.2961904986458879,0.0004003238409324308,0.01168619423305279
5,2018-01-09,1.3543741936966318,1.3001041936966318,0.0029908826767820478,0.014712028945723985
6,2018-01-10,1.3555619160491308,1.3012069160491309,0.000876952882022364,0.015601883583930698
7,2018-01-11,1.3605823821684995,1.3059323821684994,0.003703605169139852,0.019363271969760315
8,2018-01-12,1.3638998471241024,1.3090548471241024,0.002438268346761582,0.0218487531696555
9,2018-01-15,1.3638998471241024,1.3090548471241024,0.0,0.0218487531696555
10,2018-01-16,1.3623855952790471,1.3081955952790472,-0.001110236831720597,0.020714259047438777
11,2018-01-17,1.3661355340886734,1.3114155340886733,0.002752479784446188,0.023523754411162823
12,2018-01-18,1.3661863261046827,1.3114063261046827,3.717933890300952e-05,0.023561808347703356
13,2018-01-19,1.3657383444974949,1.3109833444974948,-0.00032790666882543193,0.023226175604791125
14,2018-01-22,1.3747185764252907,1.3194735764252907,0.006575367795725177,0.029954264047605903
15,2018-01-23,1.3763558758438066,1.3207758758438066,0.0011910069788780868,0.031180946764011844
16,2018-01-24,1.37408479491433,1.31891979491433,-0.0016500681032688943,0.02947942797505793
17,2018-01-25,1.3710953275634412,1.3161253275634412,-0.0021756061648838566,0.02723968618493429
18,2018-01-26,1.376776599338269,1.321261599338269,0.004143600857369945,0.03149615742933461
19,2018-01-29,1.3648811675855295,1.3097811675855295,-0.008640059511802382,0.022583969242949684
20,2018-01-30,1.3553833605600152,1.3006683605600151,-0.006958706187085776,0.01546810784936404
21,2018-01-31,1.3561585973710408,1.3012835973710408,0.0005719686647955726,0.016048923787153127
22,2018-02-01,1.3460828490557966,1.2918178490557966,-0.0074296238911705816,0.008500062428385937
23,2018-02-02,1.3294753083918074,1.2764003083918074,-0.012337680905479521,-0.003942489535011666
24,2018-02-05,1.2995630555764475,1.2483480555764475,-0.022499291733024448,-0.02635307804583349
25,2018-02-06,1.3052000121451528,1.2526650121451528,0.004337578345673227,-0.022129808240833704
26,2018-02-07,1.2941115570413217,1.2423815570413217,-0.008495598376226411,-0.030437400654103088
27,2018-02-08,1.2660051700741632,1.2163901700741633,-0.021718673953748678,-0.051495014627045685
28,2018-02-09,1.271760710154056,1.221030710154056,0.00454622162368863,-0.04718290075236669
29,2018-02-12,1.2842390499301635,1.2328340499301635,0.009811861363916397,-0.03783399146937994
30,2018-02-13,1.2913642354071597,1.2395292354071596,0.005548176935893453,-0.0324957242123497
31,2018-02-14,1.3053378382727094,1.2524278382727094,0.010820806773500212,-0.02202654739151627
32,2018-02-22,1.312771022720367,1.259146022720367,0.005694452600480493,-0.016457523921109003
33,2018-02-23,1.32459566927431,1.27000566927431,0.009007394548852446,-0.007598368783511164
34,2018-02-26,1.3367786327773996,1.2815986327773996,0.009197496100651004,0.0015292413498821874
35,2018-02-27,1.3231694674764827,1.2688494674764828,-0.01018056764764517,-0.008666894842775033
36,2018-02-28,1.3158399247208168,1.2617399247208168,-0.0055393832277921395,-0.014158268818638067
37,2018-03-01,1.3087166451820766,1.2553516451820768,-0.005413484881340335,-0.019495108125782753
38,2018-03-02,1.3110439366260922,1.257238936626092,0.0017783004843586814,-0.017751475801646776
39,2018-03-05,1.3203883849369584,1.2659783849369584,0.007127486768226631,-0.010750512442312876
40,2018-03-06,1.325425448054317,1.270815448054317,0.003814834464481543,-0.006976689403207106
41,2018-03-07,1.3227261344169605,1.2680711344169606,-0.00203656391336008,-0.008999044842693893
42,2018-03-08,1.3272875700381193,1.2723975700381192,0.0034485109974555363,-0.005581567150344982
43,2018-03-09,1.344570076119403,1.288465076119403,0.013020920613900906,0.007366676320790124
44,2018-03-12,1.3441518159586625,1.2879368159586626,-0.0003110735306170777,0.0070533112121610245
45,2018-03-13,1.3359043829814619,1.280429382981462,-0.006135789781542274,0.0008742437957571354
46,2018-03-14,1.3304962292502116,1.2750762292502116,-0.0040483089958731735,-0.0031776044091389884
47,2018-03-15,1.3302827537774498,1.2749977537774497,-0.00016044801035035647,-0.0033375425791842177
48,2018-03-16,1.3313059987116804,1.2759259987116804,0.000769193565296612,-0.0025709162301634178
49,2018-03-19,1.3204968848680882,1.2662968848680882,-0.008119180604648576,-0.010669223101619874
50,2018-03-20,1.321727073737327,1.267437073737327,0.0009316105803321512,-0.009747552082413116
51,2018-03-21,1.320422310782057,1.2662473107820569,-0.0009871651880298444,-0.010725094826358696
52,2018-03-22,1.3005893913372164,1.2478893913372164,-0.015020133545830467,-0.02558413601560556
53,2018-03-23,1.2782152613763766,1.2267452613763767,-0.017203069708138657,-0.04234708004844526
54,2018-03-26,1.2991572968273337,1.2458922968273338,0.016383809584941726,-0.02665707695949554
55,2018-03-27,1.285626973523217,1.234376973523217,-0.010414692152489136,-0.03679414386176632
56,2018-03-28,1.2797098668353233,1.2290048668353233,-0.004602506644425928,-0.0412273052145925
57,2018-03-29,1.2927735903596769,1.240953590359677,0.010208347894245521,-0.031439819994719787
58,2018-03-30,1.2927735903596769,1.240953590359677,0.0,-0.031439819994719787
59,2018-04-02,1.2940044667141015,1.2438994667141015,0.0009521205906458782,-0.030517633904057078
60,2018-04-03,1.3025628798889899,1.25189287988899,0.00661389770672196,-0.024105576706227743
61,2018-04-04,1.3111356780920131,1.2596306780920132,0.00658148511322069,-0.01768274208724469
62,2018-04-09,1.3047971008851649,1.2538071008851648,-0.004834417454090089,-0.02243167378435203
63,2018-04-10,1.3184556894803334,1.2664306894803334,0.010467978956960179,-0.012198509116535843
64,2018-04-11,1.313862240285859,1.262212240285859,-0.003483961752468793,-0.015639971729805482
65,2018-04-12,1.3182846863704187,1.2661696863704188,0.0033659891798073615,-0.01232662652561314
66,2018-04-13,1.3154253740960418,1.2634653740960418,-0.002168964188038473,-0.014468854702158234
67,2018-04-16,1.3209522012893102,1.2686672012893103,0.004201551302039081,-0.01032809503543202
68,2018-04-17,1.3238437626045525,1.2706137626045524,0.0021889976885007393,-0.008161705523090458
69,2018-04-18,1.3276095162819772,1.2742195162819772,0.0028445605016228677,-0.00534036148662445
70,2018-04-19,1.3247539335810399,1.27178893358104,-0.0021509206328488087,-0.007479795425764807
71,2018-04-20,1.314587328425627,1.2623723284256272,-0.0076743347558370254,-0.015096727727599336
72,2018-04-23,1.3133555873870506,1.2611755873870507,-0.0009369792420345619,-0.01601956164913049
73,2018-04-24,1.3101629967497448,1.2588729967497447,-0.0024308653863174576,-0.018411485637531096
74,2018-04-25,1.3091473926756922,1.2579573926756922,-0.0007751738345320834,-0.019172387370142104
75,2018-04-26,1.3163225190003314,1.2639525190003313,0.005480762796291631,-0.013796703881264838
76,2018-04-27,1.3182116222794544,1.2656916222794545,0.00143513709737164,-0.012381366945454653
77,2018-05-02,1.3126747525894842,1.2600197525894843,-0.004200288934181813,-0.016529650561065427
78,2018-05-03,1.3134107413005067,1.2607107413005068,0.0005606786521723458,-0.01597823973109054
79,2018-05-04,1.3205101653036393,1.2670301653036393,0.005405334203451768,-0.010659273253368188
80,2018-05-07,1.3283328885984298,1.2744128885984298,0.005924015960143508,-0.004798402998101163
81,2018-05-08,1.3301336012671154,1.2761886012671155,0.0013556185231441789,-0.003449289278942721
82,2018-05-09,1.3376494800548215,1.2830744800548215,0.005650469081110576,0.002181689699745383
83,2018-05-10,1.3458166117602914,1.2906816117602915,0.006105584330758445,0.008300594520949169
84,2018-05-11,1.3432012453334572,1.2883362453334573,-0.0019433304686389734,0.006341133254069818
85,2018-05-14,1.3422959050072896,1.2875059050072895,-0.0006740168901070885,0.005662842333047067
86,2018-05-15,1.3402047103019445,1.2858647103019445,-0.0015579237763775093,0.004096096279957027
87,2018-05-16,1.3454167493054878,1.2905117493054878,0.0038889872296964394,0.008001013175777826
88,2018-05-17,1.3415014477286444,1.2868664477286444,-0.0029101031920886152,0.005067626209706437
89,2018-05-18,1.3416549692498085,1.2872149692498085,0.00011444007117848122,0.005182646220389062
90,2018-05-21,1.3499295364402448,1.2951245364402448,0.006167433043581275,0.011382042887523156
91,2018-05-22,1.3484478274989544,1.2937828274989545,-0.0010976194692336769,0.010271930266416481
92,2018-05-23,1.3487955646830376,1.2937005646830375,0.0002578795982994584,0.010532458785966804
93,2018-05-24,1.3479287901288215,1.2928287901288216,-0.000642628562038474,0.009883061765083974
94,2018-05-25,1.3460238345163469,1.290793834516347,-0.001413246475945184,0.008455848086927736
