,净值日期,复权净值,复权净值临时,日增长率,相对净值
300,2019/3/27,1.168839904,1.108334904,0.002528062,0.035966559
301,2019/3/28,1.167336136,1.106626136,-0.001286547,0.03463374
302,2019/3/29,1.184058194,1.122833194,0.014324972,0.049454839
303,2019/4/1,1.202342732,1.140517732,0.015442263,0.065660796
304,2019/4/2,1.201845822,1.139880822,-0.000413285,0.065220375
305,2019/4/3,1.208503622,1.146158622,0.005539646,0.071121319
306,2019/4/4,1.212150443,1.149960443,0.003017633,0.07435357
307,2019/4/8,1.214149799,1.151364799,0.001649429,0.07612564
308,2019/4/9,1.212721682,1.150236682,-0.001176228,0.074859871
309,2019/4/10,1.214489232,1.151699232,0.001457507,0.076426486
310,2019/4/11,1.20500269,1.14236269,-0.007811137,0.068018371
311,2019/4/12,1.207420935,1.144410935,0.002006838,0.070161711
312,2019/4/15,1.202364514,1.139449514,-0.004187786,0.065680103
313,2019/4/16,1.212817005,1.149717005,0.008693279,0.074944358
314,2019/4/17,1.212842979,1.149532979,2.14E-05,0.074967379
315,2019/4/18,1.209576754,1.146376754,-0.002693032,0.072072458
316,2019/4/19,1.209576754,1.146376754,0,0.072072458
317,2019/4/22,1.207015949,1.143525949,-0.002117108,0.069802764
318,2019/4/23,1.206902074,1.142637074,-9.43E-05,0.069701834
319,2019/4/24,1.209638007,1.145468007,0.002266905,0.072126747
320,2019/4/25,1.199585455,1.135095455,-0.00831038,0.063216966
321,2019/4/26,1.198559431,1.133994431,-0.000855316,0.06230758
322,2019/4/29,1.196039024,1.131379024,-0.002102864,0.060073692
323,2019/4/30,1.197333503,1.133143503,0.001082305,0.061221015
324,2019/5/6,1.167861364,1.103531364,-0.024614812,0.03509926
325,2019/5/7,1.167979931,1.104599931,0.000101525,0.035204348
326,2019/5/8,1.162854157,1.099664157,-0.004388581,0.03066127
327,2019/5/9,1.157299307,1.094319307,-0.00477691,0.025737894
328,2019/5/10,1.174723068,1.111473068,0.015055535,0.041180927
329,2019/5/13,1.160112234,1.098907234,-0.012437684,0.028231048
330,2019/5/14,1.164694251,1.102514251,0.003949632,0.032292183
331,2019/5/15,1.1786884,1.1154134,0.012015299,0.044695481
332,2019/5/16,1.184698536,1.120773536,0.005099004,0.050022387
333,2019/5/17,1.171762815,1.108287815,-0.010918999,0.038557194
334,2019/5/20,1.165251154,1.102676154,-0.005557149,0.032785777
335,2019/5/21,1.173720134,1.110550134,0.007267944,0.040292006
336,2019/5/22,1.170741582,1.107811582,-0.002537702,0.037652055
337,2019/5/23,1.157900156,1.095885156,-0.010968625,0.026270439
338,2019/5/24,1.158660566,1.096705566,0.000656715,0.026944406
339,2019/5/27,1.158660566,1.096705566,0,0.026944406
340,2019/5/28,1.169414372,1.107669372,0.009281239,0.036475722
341,2019/5/29,1.165491231,1.104236231,-0.003354792,0.032998562
342,2019/5/30,1.163721515,1.102231515,-0.001518429,0.031430028
343,2019/5/31,1.158894132,1.098349132,-0.004148229,0.027151419
344,2019/6/3,1.155082024,1.095832024,-0.003289435,0.023772671
345,2019/6/4,1.160317332,1.099572332,0.004532413,0.028412831
346,2019/6/5,1.164718046,1.103453046,0.003792681,0.032313273
347,2019/6/6,1.161581644,1.099826644,-0.002692842,0.029533416
348,2019/6/10,1.173540622,1.109965622,0.010295426,0.040132901
349,2019/6/11,1.18635245,1.12267745,0.010917243,0.051488285
350,2019/6/12,1.18302945,1.11968945,-0.002801023,0.048543042
351,2019/6/13,1.185534575,1.121874575,0.002117551,0.050763385
352,2019/6/14,1.181697911,1.118282911,-0.00323623,0.047362873
353,2019/6/17,1.180729382,1.116929382,-0.000819608,0.046504446
354,2019/6/18,1.186881476,1.122211476,0.005210418,0.051957171
355,2019/6/19,1.193088901,1.128208901,0.005230029,0.057458938
356,2019/6/20,1.208983588,1.143623588,0.013322299,0.071546722
357,2019/6/21,1.210430305,1.145450305,0.001196639,0.072828977
358,2019/6/24,1.211488091,1.146528091,0.000873892,0.073766514
359,2019/6/25,1.2058517,1.1418817,-0.004652453,0.068770866
360,2019/6/26,1.205022151,1.140657151,-0.000687936,0.06803562
361,2019/6/27,1.211969919,1.147289919,0.005765676,0.074193568
362,2019/6/28,1.2123669,1.1476019,0.00032755,0.07454542
363,2019/6/30,1.2122719,1.1475569,-7.84E-05,0.07446122
364,2019/7/1,1.22630387,1.16083887,0.011574937,0.08689804
365,2019/7/2,1.226555093,1.161020093,0.000204862,0.087120704
366,2019/7/3,1.228622558,1.162492558,0.001685587,0.088953141
367,2019/7/4,1.228622558,1.162492558,0,0.088953141
368,2019/7/5,1.229601797,1.163551797,0.000797022,0.08982106
369,2019/7/8,1.218074849,1.152299849,-0.009374537,0.079604492
370,2019/7/9,1.218277108,1.152197108,0.000166048,0.079783758
371,2019/7/10,1.219043437,1.152338437,0.000629027,0.080462971
372,2019/7/11,1.221800211,1.155325211,0.002261424,0.082906356
373,2019/7/12,1.226077032,1.159247032,0.003500426,0.086696989
374,2019/7/15,1.231276388,1.164251388,0.004240644,0.091305284
